x,y,value
0.00000,0.00000,0.99673
0.10000,0.00000,0.99674
0.20000,0.00000,0.99675
0.30000,0.00000,0.99677
0.40000,0.00000,0.99680
0.50000,0.00000,0.99683
0.60000,0.00000,0.99686
0.70000,0.00000,0.99688
0.80000,0.00000,0.99690
0.90000,0.00000,0.99691
1.00000,0.00000,0.99692
1.10000,0.00000,0.99692
1.20000,0.00000,0.99692
1.30000,0.00000,0.99691
1.40000,0.00000,0.99689
1.50000,0.00000,0.99686
1.60000,0.00000,0.99680
1.70000,0.00000,0.99667
1.80000,0.00000,0.99639
1.90000,0.00000,0.99568
2.00000,0.00000,0.99397
2.10000,0.00000,0.99016
2.20000,0.00000,0.98267
2.30000,0.00000,0.96931
2.39000,0.00000,0.94601
2.49000,0.00000,0.90822
2.59000,0.00000,0.86031
2.69000,0.00000,0.81363
2.79000,0.00000,0.78872
2.89000,0.00000,0.79701
2.99000,0.00000,0.83430
3.09000,0.00000,0.88198
3.19000,0.00000,0.92476
3.29000,0.00000,0.95371
3.39000,0.00000,0.97112
3.49000,0.00000,0.98147
3.59000,0.00000,0.98646
3.69000,0.00000,0.98682
3.79000,0.00000,0.98280
3.89000,0.00000,0.97436
3.99000,0.00000,0.96170
4.09000,0.00000,0.94645
4.19000,0.00000,0.93300
4.29000,0.00000,0.92756
4.39000,0.00000,0.93320
4.49000,0.00000,0.94680
4.59000,0.00000,0.96222
4.69000,0.00000,0.97513
4.79000,0.00000,0.98405
4.89000,0.00000,0.98871
4.99000,0.00000,0.98805
5.09000,0.00000,0.98864
5.19000,0.00000,0.98532
5.29000,0.00000,0.97713
5.39000,0.00000,0.96263
5.49000,0.00000,0.93699
5.59000,0.00000,0.88963
5.69000,0.00000,0.82257
5.79000,0.00000,0.74224
5.89000,0.00000,0.66565
5.99000,0.00000,0.63100
6.09000,0.00000,0.66884
6.19000,0.00000,0.74798
6.29000,0.00000,0.82929
6.39000,0.00000,0.89588
6.49000,0.00000,0.94243
6.59000,0.00000,0.96790
6.69000,0.00000,0.98155
6.79000,0.00000,0.98915
6.89000,0.00000,0.99300
6.99000,0.00000,0.99465
7.09000,0.00000,0.99517
7.19000,0.00000,0.99504
7.29000,0.00000,0.99435
7.39000,0.00000,0.99299
7.49000,0.00000,0.99087
7.59000,0.00000,0.98809
7.69000,0.00000,0.98512
7.79000,0.00000,0.98271
7.89000,0.00000,0.98163
7.99000,0.00000,0.98224
8.09000,0.00000,0.98424
8.19000,0.00000,0.98687
8.29000,0.00000,0.98942
8.39000,0.00000,0.99143
8.49000,0.00000,0.99276
8.59000,0.00000,0.99352
8.69000,0.00000,0.99392
8.79000,0.00000,0.99414
8.89000,0.00000,0.99433
8.99000,0.00000,0.99456
9.09000,0.00000,0.99482
9.19000,0.00000,0.99511
9.29000,0.00000,0.99536
9.39000,0.00000,0.99557
9.50000,0.00000,0.99573
9.60000,0.00000,0.99584
9.70000,0.00000,0.99591
9.80000,0.00000,0.99596
9.90000,0.00000,0.99598
0.00000,0.10000,0.99660
0.10000,0.10000,0.99661
0.20000,0.10000,0.99663
0.30000,0.10000,0.99666
0.40000,0.10000,0.99671
0.50000,0.10000,0.99676
0.60000,0.10000,0.99681
0.70000,0.10000,0.99685
0.80000,0.10000,0.99688
0.90000,0.10000,0.99690
1.00000,0.10000,0.99691
1.10000,0.10000,0.99691
1.20000,0.10000,0.99691
1.30000,0.10000,0.99691
1.40000,0.10000,0.99689
1.50000,0.10000,0.99686
1.60000,0.10000,0.99680
1.70000,0.10000,0.99668
1.80000,0.10000,0.99642
1.90000,0.10000,0.99577
2.00000,0.10000,0.99421
2.10000,0.10000,0.99073
2.20000,0.10000,0.98384
2.30000,0.10000,0.97160
2.39000,0.10000,0.95074
2.49000,0.10000,0.91636
2.59000,0.10000,0.87204
2.69000,0.10000,0.82804
2.79000,0.10000,0.80263
2.89000,0.10000,0.80739
2.99000,0.10000,0.83992
3.09000,0.10000,0.88415
3.19000,0.10000,0.92474
3.29000,0.10000,0.95257
3.39000,0.10000,0.96975
3.49000,0.10000,0.98016
3.59000,0.10000,0.98529
3.69000,0.10000,0.98571
3.79000,0.10000,0.98150
3.89000,0.10000,0.97239
3.99000,0.10000,0.95832
4.09000,0.10000,0.94074
4.19000,0.10000,0.92482
4.29000,0.10000,0.91834
4.39000,0.10000,0.92502
4.49000,0.10000,0.94111
4.59000,0.10000,0.95889
4.69000,0.10000,0.97333
4.79000,0.10000,0.98309
4.89000,0.10000,0.98812
4.99000,0.10000,0.98728
5.09000,0.10000,0.98809
5.19000,0.10000,0.98470
5.29000,0.10000,0.97630
5.39000,0.10000,0.96158
5.49000,0.10000,0.93633
5.59000,0.10000,0.89020
5.69000,0.10000,0.82537
5.79000,0.10000,0.74926
5.89000,0.10000,0.67915
5.99000,0.10000,0.64990
6.09000,0.10000,0.68707
6.19000,0.10000,0.76188
6.29000,0.10000,0.83890
6.39000,0.10000,0.90200
6.49000,0.10000,0.94574
6.59000,0.10000,0.96928
6.69000,0.10000,0.98221
6.79000,0.10000,0.98946
6.89000,0.10000,0.99311
6.99000,0.10000,0.99463
7.09000,0.10000,0.99502
7.19000,0.10000,0.99466
7.29000,0.10000,0.99351
7.39000,0.10000,0.99137
7.49000,0.10000,0.98811
7.59000,0.10000,0.98393
7.69000,0.10000,0.97950
7.79000,0.10000,0.97591
7.89000,0.10000,0.97433
7.99000,0.10000,0.97534
8.09000,0.10000,0.97839
8.19000,0.10000,0.98233
8.29000,0.10000,0.98612
8.39000,0.10000,0.98910
8.49000,0.10000,0.99109
8.59000,0.10000,0.99219
8.69000,0.10000,0.99271
8.79000,0.10000,0.99296
8.89000,0.10000,0.99320
8.99000,0.10000,0.99355
9.09000,0.10000,0.99402
9.19000,0.10000,0.99452
9.29000,0.10000,0.99498
9.39000,0.10000,0.99534
9.50000,0.10000,0.99559
9.60000,0.10000,0.99576
9.70000,0.10000,0.99587
9.80000,0.10000,0.99593
9.90000,0.10000,0.99596
0.00000,0.20000,0.99621
0.10000,0.20000,0.99623
0.20000,0.20000,0.99627
0.30000,0.20000,0.99635
0.40000,0.20000,0.99647
0.50000,0.20000,0.99659
0.60000,0.20000,0.99670
0.70000,0.20000,0.99678
0.80000,0.20000,0.99683
0.90000,0.20000,0.99687
1.00000,0.20000,0.99689
1.10000,0.20000,0.99690
1.20000,0.20000,0.99691
1.30000,0.20000,0.99690
1.40000,0.20000,0.99689
1.50000,0.20000,0.99686
1.60000,0.20000,0.99681
1.70000,0.20000,0.99670
1.80000,0.20000,0.99648
1.90000,0.20000,0.99593
2.00000,0.20000,0.99463
2.10000,0.20000,0.99169
2.20000,0.20000,0.98582
2.30000,0.20000,0.97537
2.39000,0.20000,0.95804
2.49000,0.20000,0.92958
2.59000,0.20000,0.89097
2.69000,0.20000,0.85130
2.79000,0.20000,0.82547
2.89000,0.20000,0.82515
2.99000,0.20000,0.85037
3.09000,0.20000,0.88834
3.19000,0.20000,0.92440
3.29000,0.20000,0.94989
3.39000,0.20000,0.96660
3.49000,0.20000,0.97721
3.59000,0.20000,0.98278
3.69000,0.20000,0.98361
3.79000,0.20000,0.97945
3.89000,0.20000,0.96967
3.99000,0.20000,0.95359
4.09000,0.20000,0.93247
4.19000,0.20000,0.91311
4.29000,0.20000,0.90528
4.39000,0.20000,0.91331
4.49000,0.20000,0.93285
4.59000,0.20000,0.95428
4.69000,0.20000,0.97101
4.79000,0.20000,0.98192
4.89000,0.20000,0.98737
4.99000,0.20000,0.98619
5.09000,0.20000,0.98710
5.19000,0.20000,0.98340
5.29000,0.20000,0.97443
5.39000,0.20000,0.95904
5.49000,0.20000,0.93351
5.59000,0.20000,0.88846
5.69000,0.20000,0.82684
5.79000,0.20000,0.75791
5.89000,0.20000,0.70012
5.99000,0.20000,0.68268
6.09000,0.20000,0.71858
6.19000,0.20000,0.78636
6.29000,0.20000,0.85602
6.39000,0.20000,0.91299
6.49000,0.20000,0.95130
6.59000,0.20000,0.97162
6.69000,0.20000,0.98339
6.79000,0.20000,0.99002
6.89000,0.20000,0.99329
6.99000,0.20000,0.99458
7.09000,0.20000,0.99469
7.19000,0.20000,0.99382
7.29000,0.20000,0.99171
7.39000,0.20000,0.98796
7.49000,0.20000,0.98237
7.59000,0.20000,0.97522
7.69000,0.20000,0.96733
7.79000,0.20000,0.96055
7.89000,0.20000,0.95754
7.99000,0.20000,0.95981
8.09000,0.20000,0.96584
8.19000,0.20000,0.97288
8.29000,0.20000,0.97917
8.39000,0.20000,0.98402
8.49000,0.20000,0.98721
8.59000,0.20000,0.98892
8.69000,0.20000,0.98963
8.79000,0.20000,0.98991
8.89000,0.20000,0.99025
8.99000,0.20000,0.99090
9.09000,0.20000,0.99186
9.19000,0.20000,0.99295
9.29000,0.20000,0.99395
9.39000,0.20000,0.99472
9.50000,0.20000,0.99525
9.60000,0.20000,0.99557
9.70000,0.20000,0.99576
9.80000,0.20000,0.99586
9.90000,0.20000,0.99590
0.00000,0.30000,0.99523
0.10000,0.30000,0.99526
0.20000,0.30000,0.99536
0.30000,0.30000,0.99557
0.40000,0.30000,0.99586
0.50000,0.30000,0.99616
0.60000,0.30000,0.99642
0.70000,0.30000,0.99662
0.80000,0.30000,0.99674
0.90000,0.30000,0.99682
1.00000,0.30000,0.99686
1.10000,0.30000,0.99688
1.20000,0.30000,0.99689
1.30000,0.30000,0.99689
1.40000,0.30000,0.99688
1.50000,0.30000,0.99686
1.60000,0.30000,0.99682
1.70000,0.30000,0.99673
1.80000,0.30000,0.99655
1.90000,0.30000,0.99612
2.00000,0.30000,0.99511
2.10000,0.30000,0.99281
2.20000,0.30000,0.98813
2.30000,0.30000,0.97972
2.39000,0.30000,0.96598
2.49000,0.30000,0.94424
2.59000,0.30000,0.91270
2.69000,0.30000,0.87863
2.79000,0.30000,0.85350
2.89000,0.30000,0.84874
2.99000,0.30000,0.86560
3.09000,0.30000,0.89459
3.19000,0.30000,0.92295
3.29000,0.30000,0.94481
3.39000,0.30000,0.96083
3.49000,0.30000,0.97194
3.59000,0.30000,0.97854
3.69000,0.30000,0.98054
3.79000,0.30000,0.97738
3.89000,0.30000,0.96810
3.99000,0.30000,0.95157
4.09000,0.30000,0.92899
4.19000,0.30000,0.90832
4.29000,0.30000,0.90000
4.39000,0.30000,0.90854
4.49000,0.30000,0.92944
4.59000,0.30000,0.95253
4.69000,0.30000,0.97031
4.79000,0.30000,0.98160
4.89000,0.30000,0.98701
4.99000,0.30000,0.98536
5.09000,0.30000,0.98581
5.19000,0.30000,0.98129
5.29000,0.30000,0.97123
5.39000,0.30000,0.95440
5.49000,0.30000,0.92626
5.59000,0.30000,0.87946
5.69000,0.30000,0.81959
5.79000,0.30000,0.75655
5.89000,0.30000,0.71453
5.99000,0.30000,0.70991
6.09000,0.30000,0.74765
6.19000,0.30000,0.81150
6.29000,0.30000,0.87474
6.39000,0.30000,0.92528
6.49000,0.30000,0.95666
6.59000,0.30000,0.97424
6.69000,0.30000,0.98478
6.79000,0.30000,0.99067
6.89000,0.30000,0.99349
6.99000,0.30000,0.99445
7.09000,0.30000,0.99414
7.19000,0.30000,0.99247
7.29000,0.30000,0.98887
7.39000,0.30000,0.98268
7.49000,0.30000,0.97346
7.59000,0.30000,0.96089
7.69000,0.30000,0.94469
7.79000,0.30000,0.93017
7.89000,0.30000,0.92401
7.99000,0.30000,0.92917
8.09000,0.30000,0.94281
8.19000,0.30000,0.95758
8.29000,0.30000,0.96816
8.39000,0.30000,0.97559
8.49000,0.30000,0.98028
8.59000,0.30000,0.98269
8.69000,0.30000,0.98353
8.79000,0.30000,0.98373
8.89000,0.30000,0.98417
8.99000,0.30000,0.98537
9.09000,0.30000,0.98732
9.19000,0.30000,0.98960
9.29000,0.30000,0.99173
9.39000,0.30000,0.99340
9.50000,0.30000,0.99453
9.60000,0.30000,0.99519
9.70000,0.30000,0.99556
9.80000,0.30000,0.99574
9.90000,0.30000,0.99581
0.00000,0.40000,0.99295
0.10000,0.40000,0.99302
0.20000,0.40000,0.99326
0.30000,0.40000,0.99375
0.40000,0.40000,0.99444
0.50000,0.40000,0.99518
0.60000,0.40000,0.99582
0.70000,0.40000,0.99627
0.80000,0.40000,0.99656
0.90000,0.40000,0.99672
1.00000,0.40000,0.99681
1.10000,0.40000,0.99685
1.20000,0.40000,0.99687
1.30000,0.40000,0.99688
1.40000,0.40000,0.99688
1.50000,0.40000,0.99686
1.60000,0.40000,0.99682
1.70000,0.40000,0.99675
1.80000,0.40000,0.99661
1.90000,0.40000,0.99630
2.00000,0.40000,0.99556
2.10000,0.40000,0.99389
2.20000,0.40000,0.99041
2.30000,0.40000,0.98401
2.39000,0.40000,0.97354
2.49000,0.40000,0.95768
2.59000,0.40000,0.93456
2.69000,0.40000,0.90722
2.79000,0.40000,0.88506
2.89000,0.40000,0.87684
2.99000,0.40000,0.88437
3.09000,0.40000,0.90094
3.19000,0.40000,0.91901
3.29000,0.40000,0.93609
3.39000,0.40000,0.95113
3.49000,0.40000,0.96333
3.59000,0.40000,0.97194
3.69000,0.40000,0.97627
3.79000,0.40000,0.97553
3.89000,0.40000,0.96879
3.99000,0.40000,0.95513
4.09000,0.40000,0.93550
4.19000,0.40000,0.91698
4.29000,0.40000,0.90950
4.39000,0.40000,0.91724
4.49000,0.40000,0.93608
4.59000,0.40000,0.95674
4.69000,0.40000,0.97266
4.79000,0.40000,0.98278
4.89000,0.40000,0.98738
4.99000,0.40000,0.98507
5.09000,0.40000,0.98425
5.19000,0.40000,0.97825
5.29000,0.40000,0.96638
5.39000,0.40000,0.94664
5.49000,0.40000,0.91129
5.59000,0.40000,0.85983
5.69000,0.40000,0.79898
5.79000,0.40000,0.74131
5.89000,0.40000,0.70999
5.99000,0.40000,0.71914
6.09000,0.40000,0.76390
6.19000,0.40000,0.82936
6.29000,0.40000,0.88937
6.39000,0.40000,0.93465
6.49000,0.40000,0.96100
6.59000,0.40000,0.97664
6.69000,0.40000,0.98610
6.79000,0.40000,0.99128
6.89000,0.40000,0.99365
6.99000,0.40000,0.99424
7.09000,0.40000,0.99339
7.19000,0.40000,0.99069
7.29000,0.40000,0.98521
7.39000,0.40000,0.97587
7.49000,0.40000,0.96117
7.59000,0.40000,0.93744
7.69000,0.40000,0.90852
7.79000,0.40000,0.88369
7.89000,0.40000,0.87316
7.99000,0.40000,0.88217
8.09000,0.40000,0.90562
8.19000,0.40000,0.93316
8.29000,0.40000,0.95247
8.39000,0.40000,0.96316
8.49000,0.40000,0.96941
8.59000,0.40000,0.97235
8.69000,0.40000,0.97300
8.79000,0.40000,0.97271
8.89000,0.40000,0.97312
8.99000,0.40000,0.97526
9.09000,0.40000,0.97899
9.19000,0.40000,0.98340
9.29000,0.40000,0.98757
9.39000,0.40000,0.99089
9.50000,0.40000,0.99316
9.60000,0.40000,0.99450
9.70000,0.40000,0.99521
9.80000,0.40000,0.99555
9.90000,0.40000,0.99568
0.00000,0.50000,0.98825
0.10000,0.50000,0.98838
0.20000,0.50000,0.98888
0.30000,0.50000,0.98994
0.40000,0.50000,0.99147
0.50000,0.50000,0.99313
0.60000,0.50000,0.99455
0.70000,0.50000,0.99558
0.80000,0.50000,0.99620
0.90000,0.50000,0.99655
1.00000,0.50000,0.99672
1.10000,0.50000,0.99681
1.20000,0.50000,0.99685
1.30000,0.50000,0.99686
1.40000,0.50000,0.99686
1.50000,0.50000,0.99685
1.60000,0.50000,0.99682
1.70000,0.50000,0.99677
1.80000,0.50000,0.99667
1.90000,0.50000,0.99644
2.00000,0.50000,0.99594
2.10000,0.50000,0.99480
2.20000,0.50000,0.99240
2.30000,0.50000,0.98785
2.39000,0.50000,0.98026
2.49000,0.50000,0.96891
2.59000,0.50000,0.95327
2.69000,0.50000,0.93379
2.79000,0.50000,0.91537
2.89000,0.50000,0.90406
2.99000,0.50000,0.90119
3.09000,0.50000,0.90422
3.19000,0.50000,0.91140
3.29000,0.50000,0.92190
3.39000,0.50000,0.93523
3.49000,0.50000,0.94973
3.59000,0.50000,0.96219
3.69000,0.50000,0.97043
3.79000,0.50000,0.97355
3.89000,0.50000,0.97100
3.99000,0.50000,0.96257
4.09000,0.50000,0.94933
4.19000,0.50000,0.93602
4.29000,0.50000,0.93047
4.39000,0.50000,0.93634
4.49000,0.50000,0.95034
4.59000,0.50000,0.96549
4.69000,0.50000,0.97748
4.79000,0.50000,0.98522
4.89000,0.50000,0.98836
4.99000,0.50000,0.98519
5.09000,0.50000,0.98240
5.19000,0.50000,0.97421
5.29000,0.50000,0.95927
5.39000,0.50000,0.93210
5.49000,0.50000,0.88724
5.59000,0.50000,0.82949
5.69000,0.50000,0.76538
5.79000,0.50000,0.70971
5.89000,0.50000,0.68730
5.99000,0.50000,0.71138
6.09000,0.50000,0.77113
6.19000,0.50000,0.83921
6.29000,0.50000,0.89854
6.39000,0.50000,0.94070
6.49000,0.50000,0.96431
6.59000,0.50000,0.97859
6.69000,0.50000,0.98717
6.79000,0.50000,0.99176
6.89000,0.50000,0.99373
6.99000,0.50000,0.99397
7.09000,0.50000,0.99256
7.19000,0.50000,0.98878
7.29000,0.50000,0.98132
7.39000,0.50000,0.96830
7.49000,0.50000,0.94523
7.59000,0.50000,0.90886
7.69000,0.50000,0.86561
7.79000,0.50000,0.82718
7.89000,0.50000,0.81047
7.99000,0.50000,0.82509
8.09000,0.50000,0.86128
8.19000,0.50000,0.90156
8.29000,0.50000,0.93149
8.39000,0.50000,0.94609
