x,y,value
0.00000,0.00000,0.00002
0.10000,0.00000,0.00002
0.20000,0.00000,0.00002
0.30000,0.00000,0.00002
0.40000,0.00000,0.00001
0.50000,0.00000,0.00001
0.60000,0.00000,0.00000
0.70000,0.00000,0.00000
0.80000,0.00000,0.00000
0.90000,0.00000,0.00000
1.00000,0.00000,0.00000
1.10000,0.00000,0.00000
1.20000,0.00000,0.00000
1.30000,0.00000,0.00000
1.40000,0.00000,0.00000
1.50000,0.00000,0.00000
1.60000,0.00000,0.00001
1.70000,0.00000,0.00003
1.80000,0.00000,0.00012
1.90000,0.00000,0.00043
2.00000,0.00000,0.00140
2.10000,0.00000,0.00411
2.20000,0.00000,0.01078
2.30000,0.00000,0.02498
2.39000,0.00000,0.05073
2.49000,0.00000,0.08992
2.59000,0.00000,0.13862
2.69000,0.00000,0.18463
2.79000,0.00000,0.20966
2.89000,0.00000,0.20103
2.99000,0.00000,0.16407
3.09000,0.00000,0.11580
3.19000,0.00000,0.07143
3.29000,0.00000,0.03877
3.39000,0.00000,0.01875
3.49000,0.00000,0.00849
3.59000,0.00000,0.00456
3.69000,0.00000,0.00486
3.79000,0.00000,0.00901
3.89000,0.00000,0.01770
3.99000,0.00000,0.03116
4.09000,0.00000,0.04743
4.19000,0.00000,0.06148
4.29000,0.00000,0.06709
4.39000,0.00000,0.06131
4.49000,0.00000,0.04714
4.59000,0.00000,0.03082
4.69000,0.00000,0.01732
4.79000,0.00000,0.00846
4.89000,0.00000,0.00365
4.99000,0.00000,0.00145
5.09000,0.00000,0.00076
5.19000,0.00000,0.00107
5.29000,0.00000,0.00266
5.39000,0.00000,0.00655
5.49000,0.00000,0.01426
5.59000,0.00000,0.02714
5.69000,0.00000,0.04515
5.79000,0.00000,0.06598
5.89000,0.00000,0.08441
5.99000,0.00000,0.09216
6.09000,0.00000,0.08357
6.19000,0.00000,0.06457
6.29000,0.00000,0.04358
6.39000,0.00000,0.02577
6.49000,0.00000,0.01331
6.59000,0.00000,0.00599
6.69000,0.00000,0.00236
6.79000,0.00000,0.00082
6.89000,0.00000,0.00026
6.99000,0.00000,0.00008
7.09000,0.00000,0.00003
7.19000,0.00000,0.00005
7.29000,0.00000,0.00011
7.39000,0.00000,0.00027
7.49000,0.00000,0.00055
7.59000,0.00000,0.00100
7.69000,0.00000,0.00154
7.79000,0.00000,0.00201
7.89000,0.00000,0.00222
7.99000,0.00000,0.00205
8.09000,0.00000,0.00159
8.19000,0.00000,0.00105
8.29000,0.00000,0.00060
8.39000,0.00000,0.00031
8.49000,0.00000,0.00015
8.59000,0.00000,0.00009
8.69000,0.00000,0.00007
8.79000,0.00000,0.00007
8.89000,0.00000,0.00007
8.99000,0.00000,0.00007
9.09000,0.00000,0.00005
9.19000,0.00000,0.00003
9.29000,0.00000,0.00002
9.39000,0.00000,0.00001
9.50000,0.00000,0.00000
9.60000,0.00000,0.00000
9.70000,0.00000,0.00000
9.80000,0.00000,0.00000
9.90000,0.00000,0.00000
0.00000,0.10000,0.00006
0.10000,0.10000,0.00007
0.20000,0.10000,0.00006
0.30000,0.10000,0.00005
0.40000,0.10000,0.00004
0.50000,0.10000,0.00003
0.60000,0.10000,0.00001
0.70000,0.10000,0.00001
0.80000,0.10000,0.00000
0.90000,0.10000,0.00000
1.00000,0.10000,0.00000
1.10000,0.10000,0.00000
1.20000,0.10000,0.00000
1.30000,0.10000,0.00000
1.40000,0.10000,0.00000
