x,y,value
0.00000,0,0.13798
0.05000,0,0.13807
0.10000,0,0.13824
0.15000,0,0.13849
0.20000,0,0.13884
0.25000,0,0.13927
0.30000,0,0.13978
0.35000,0,0.14038
0.40000,0,0.14106
0.45000,0,0.14183
0.50000,0,0.14268
0.55000,0,0.14362
0.60000,0,0.14464
0.65000,0,0.14574
0.70000,0,0.14692
0.75000,0,0.14819
0.80000,0,0.14953
0.85000,0,0.15096
0.90000,0,0.15247
0.95000,0,0.15405
1.00000,0,0.15571
1.05000,0,0.15745
1.10000,0,0.15926
1.15000,0,0.16115
1.20000,0,0.16312
1.25000,0,0.16515
1.30000,0,0.16726
1.35000,0,0.16944
1.40000,0,0.17168
1.45000,0,0.17400
1.50000,0,0.17638
1.55000,0,0.17882
1.60000,0,0.18133
1.65000,0,0.18391
1.70000,0,0.18654
1.75000,0,0.18923
1.80000,0,0.19198
1.85000,0,0.19478
1.90000,0,0.19764
1.95000,0,0.20055
2.00000,0,0.20350
2.05000,0,0.20651
2.10000,0,0.20956
2.15000,0,0.21266
2.20000,0,0.21579
2.25000,0,0.21897
2.30000,0,0.22218
2.35000,0,0.22543
2.40000,0,0.22871
2.45000,0,0.23202
2.50000,0,0.23535
2.55000,0,0.23871
2.60000,0,0.24209
2.65000,0,0.24549
2.70000,0,0.24890
2.75000,0,0.25233
2.80000,0,0.25577
2.85000,0,0.25921
2.90000,0,0.26266
2.95000,0,0.26611
3.00000,0,0.26956
3.05000,0,0.27300
3.10000,0,0.27643
3.15000,0,0.27985
3.20000,0,0.28325
3.25000,0,0.28663
3.30000,0,0.28999
3.35000,0,0.29333
3.40000,0,0.29663
3.45000,0,0.29990
3.50000,0,0.30313
3.55000,0,0.30632
3.60000,0,0.30947
3.65000,0,0.31256
3.70000,0,0.31560
3.75000,0,0.31859
3.80000,0,0.32152
3.85000,0,0.32438
3.90000,0,0.32718
3.95000,0,0.32990
4.00000,0,0.33255
4.05000,0,0.33511
4.10000,0,0.33760
4.15000,0,0.33999
4.20000,0,0.34230
4.25000,0,0.34451
4.30000,0,0.34662
4.35000,0,0.34863
4.40000,0,0.35054
4.45000,0,0.35234
4.50000,0,0.35402
4.55000,0,0.35560
4.60000,0,0.35705
4.65000,0,0.35839
4.70000,0,0.35960
4.75000,0,0.36069
4.80000,0,0.36166
4.85000,0,0.36243
4.90000,0,0.36301
4.95000,0,0.36341
5.00000,0,0.36360
5.05000,0,0.36361
5.10000,0,0.36342
5.15000,0,0.36304
5.20000,0,0.36247
5.25000,0,0.36170
5.30000,0,0.36075
5.35000,0,0.35967
5.40000,0,0.35847
5.45000,0,0.35714
5.50000,0,0.35570
5.55000,0,0.35414
5.60000,0,0.35246
5.65000,0,0.35067
5.70000,0,0.34878
5.75000,0,0.34678
5.80000,0,0.34468
5.85000,0,0.34248
5.90000,0,0.34019
5.95000,0,0.33780
6.00000,0,0.33533
6.05000,0,0.33278
6.10001,0,0.33015
6.15001,0,0.32744
6.20001,0,0.32466
6.25001,0,0.32181
6.30001,0,0.31890
6.35001,0,0.31593
6.40001,0,0.31290
6.45001,0,0.30982
6.50001,0,0.30669
6.55001,0,0.30352
6.60001,0,0.30031
6.65001,0,0.29705
6.70001,0,0.29377
6.75001,0,0.29046
6.80001,0,0.28712
6.85001,0,0.28375
6.90001,0,0.28037
6.95001,0,0.27698
7.00001,0,0.27357
7.05001,0,0.27015
7.10001,0,0.26673
7.15001,0,0.26331
7.20001,0,0.25988
7.25001,0,0.25646
7.30001,0,0.25305
7.35001,0,0.24965
7.40001,0,0.24627
7.45001,0,0.24290
7.50001,0,0.23955
7.55001,0,0.23622
7.60001,0,0.23292
7.65001,0,0.22964
7.70001,0,0.22640
7.75001,0,0.22319
7.80001,0,0.22001
7.85001,0,0.21687
7.90001,0,0.21377
7.95001,0,0.21072
8.00001,0,0.20771
8.05001,0,0.20474
8.10001,0,0.20182
8.15001,0,0.19896
8.20001,0,0.19615
8.25001,0,0.19339
8.30001,0,0.19069
8.35001,0,0.18804
8.40001,0,0.18546
8.45001,0,0.18294
8.50001,0,0.18048
8.55001,0,0.17808
8.60001,0,0.17576
8.65001,0,0.17350
8.70002,0,0.17131
8.75002,0,0.16918
8.80002,0,0.16714
8.85002,0,0.16516
8.90002,0,0.16326
8.95002,0,0.16143
9.00002,0,0.15968
9.05002,0,0.15801
9.10002,0,0.15641
9.15002,0,0.15489
9.20002,0,0.15346
9.25002,0,0.15210
9.30002,0,0.15082
9.35002,0,0.14963
9.40002,0,0.14852
9.45002,0,0.14749
9.50002,0,0.14655
9.55002,0,0.14569
9.60002,0,0.14491
9.65002,0,0.14422
9.70002,0,0.14362
9.75002,0,0.14310
9.80002,0,0.14267
9.85002,0,0.14232
9.90002,0,0.14206
9.95002,0,0.14189
10.00002,0,0.14180


