x,y,value
0.00000,0,2.61148
0.05000,0,2.61181
0.10000,0,2.61247
0.15000,0,2.61346
0.20000,0,2.61478
0.25000,0,2.61643
0.30000,0,2.61841
0.35000,0,2.62071
0.40000,0,2.62333
0.45000,0,2.62627
0.50000,0,2.62953
0.55000,0,2.63310
0.60000,0,2.63697
0.65000,0,2.64116
0.70000,0,2.64564
0.75000,0,2.65043
0.80000,0,2.65550
0.85000,0,2.66086
0.90000,0,2.66652
0.95000,0,2.67245
1.00000,0,2.67865
1.05000,0,2.68512
1.10000,0,2.69185
1.15000,0,2.69884
1.20000,0,2.70608
1.25000,0,2.71355
1.30000,0,2.72125
1.35000,0,2.72919
1.40000,0,2.73735
1.45000,0,2.74572
1.50000,0,2.75430
1.55000,0,2.76308
1.60000,0,2.77205
1.65000,0,2.78119
1.70000,0,2.79051
1.75000,0,2.79999
1.80000,0,2.80963
1.85000,0,2.81942
1.90000,0,2.82935
1.95000,0,2.83941
2.00000,0,2.84959
2.05000,0,2.85987
2.10000,0,2.87026
2.15000,0,2.88075
2.20000,0,2.89132
2.25000,0,2.90197
2.30000,0,2.91268
2.35000,0,2.92344
2.40000,0,2.93424
2.45000,0,2.94509
2.50000,0,2.95596
2.55000,0,2.96685
2.60000,0,2.97774
2.65000,0,2.98863
2.70000,0,2.99951
2.75000,0,3.01036
2.80000,0,3.02118
2.85000,0,3.03196
2.90000,0,3.04268
2.95000,0,3.05335
3.00000,0,3.06393
3.05000,0,3.07444
3.10000,0,3.08485
3.15000,0,3.09516
3.20000,0,3.10537
3.25000,0,3.11545
3.30000,0,3.12540
3.35000,0,3.13521
3.40000,0,3.14487
3.45000,0,3.15437
3.50000,0,3.16370
3.55000,0,3.17285
3.60000,0,3.18181
3.65000,0,3.19059
3.70000,0,3.19915
3.75000,0,3.20751
3.80000,0,3.21564
3.85000,0,3.22353
3.90000,0,3.23119
3.95000,0,3.23859
4.00000,0,3.24574
4.05000,0,3.25263
4.10000,0,3.25924
4.15000,0,3.26558
4.20000,0,3.27164
4.25000,0,3.27740
4.30000,0,3.28286
4.35000,0,3.28801
4.40000,0,3.29285
4.45000,0,3.29737
4.50000,0,3.30156
4.55000,0,3.30543
4.60000,0,3.30895
4.65000,0,3.31214
4.70000,0,3.31499
4.75000,0,3.31748
4.80000,0,3.31963
4.85000,0,3.32136
4.90000,0,3.32268
4.95000,0,3.32358
5.00000,0,3.32405
5.05000,0,3.32411
5.10000,0,3.32375
5.15000,0,3.32297
5.20000,0,3.32177
5.25000,0,3.32016
5.30000,0,3.31813
5.35000,0,3.31575
5.40000,0,3.31303
5.45000,0,3.30996
5.50000,0,3.30656
5.55000,0,3.30282
5.60000,0,3.29875
5.65000,0,3.29436
5.70000,0,3.28965
5.75000,0,3.28462
5.80000,0,3.27929
5.85000,0,3.27366
5.90000,0,3.26774
5.95000,0,3.26154
6.00000,0,3.25506
6.05000,0,3.24831
6.10001,0,3.24130
6.15001,0,3.23404
6.20001,0,3.22654
6.25001,0,3.21879
6.30001,0,3.21081
6.35001,0,3.20262
6.40001,0,3.19421
6.45001,0,3.18560
6.50001,0,3.17679
6.55001,0,3.16780
6.60001,0,3.15864
6.65001,0,3.14932
6.70001,0,3.13984
6.75001,0,3.13021
6.80001,0,3.12045
6.85001,0,3.11055
6.90001,0,3.10054
6.95001,0,3.09042
7.00001,0,3.08020
7.05001,0,3.06989
7.10001,0,3.05951
7.15001,0,3.04906
7.20001,0,3.03855
7.25001,0,3.02799
7.30001,0,3.01739
7.35001,0,3.00676
7.40001,0,2.99612
7.45001,0,2.98547
7.50001,0,2.97482
7.55001,0,2.96417
7.60001,0,2.95355
7.65001,0,2.94295
7.70001,0,2.93240
7.75001,0,2.92190
7.80001,0,2.91146
7.85001,0,2.90109
7.90001,0,2.89079
7.95001,0,2.88058
8.00001,0,2.87047
8.05001,0,2.86047
8.10001,0,2.85058
8.15001,0,2.84082
8.20001,0,2.83119
8.25001,0,2.82171
8.30001,0,2.81237
8.35001,0,2.80320
8.40001,0,2.79419
8.45001,0,2.78536
8.50001,0,2.77672
8.55001,0,2.76827
8.60001,0,2.76003
8.65001,0,2.75198
8.70002,0,2.74416
8.75002,0,2.73655
8.80002,0,2.72918
8.85002,0,2.72205
8.90002,0,2.71516
8.95002,0,2.70852
9.00002,0,2.70214
9.05002,0,2.69603
9.10002,0,2.69018
9.15002,0,2.68460
9.20002,0,2.67930
9.25002,0,2.67429
9.30002,0,2.66956
9.35002,0,2.66513
9.40002,0,2.66099
9.45002,0,2.65716
9.50002,0,2.65364
9.55002,0,2.65042
9.60002,0,2.64752
9.65002,0,2.64494
9.70002,0,2.64267
9.75002,0,2.64072
9.80002,0,2.63909
9.85002,0,2.63779
9.90002,0,2.63681
9.95002,0,2.63616
10.00002,0,2.63583


