x,y,value
0.00000,0,0.00000
0.05000,0,0.00000
0.10000,0,0.00000
0.15000,0,0.00000
0.20000,0,0.00000
0.25000,0,0.00000
0.30000,0,0.00000
0.35000,0,0.00000
0.40000,0,0.00001
0.45000,0,0.00001
0.50000,0,0.00001
0.55000,0,0.00001
0.60000,0,0.00001
0.65000,0,0.00001
0.70000,0,0.00001
0.75000,0,0.00001
0.80000,0,0.00001
0.85000,0,0.00001
0.90000,0,0.00001
0.95000,0,0.00001
1.00000,0,0.00001
1.05000,0,0.00002
1.10000,0,0.00002
1.15000,0,0.00002
1.20000,0,0.00002
1.25000,0,0.00002
1.30000,0,0.00003
1.35000,0,0.00003
1.40000,0,0.00003
1.45000,0,0.00003
1.50000,0,0.00004
1.55000,0,0.00004
1.60000,0,0.00004
1.65000,0,0.00005
1.70000,0,0.00005
1.75000,0,0.00006
1.80000,0,0.00006
1.85000,0,0.00007
1.90000,0,0.00007
1.95000,0,0.00008
2.00000,0,0.00009
2.05000,0,0.00010
2.10000,0,0.00011
2.15000,0,0.00012
2.20000,0,0.00013
2.25000,0,0.00014
2.30000,0,0.00015
2.35000,0,0.00016
2.40000,0,0.00018
2.45000,0,0.00019
2.50000,0,0.00021
2.55000,0,0.00023
2.60000,0,0.00025
2.65000,0,0.00027
2.70000,0,0.00029
2.75000,0,0.00032
2.80000,0,0.00034
2.85000,0,0.00037
2.90000,0,0.00040
2.95000,0,0.00044
3.00000,0,0.00048
3.05000,0,0.00051
3.10000,0,0.00056
3.15000,0,0.00060
3.20000,0,0.00065
3.25000,0,0.00070
3.30000,0,0.00076
3.35000,0,0.00082
3.40000,0,0.00089
3.45000,0,0.00096
3.50000,0,0.00103
3.55000,0,0.00111
3.60000,0,0.00120
3.65000,0,0.00129
3.70000,0,0.00138
3.75000,0,0.00149
3.80000,0,0.00160
3.85000,0,0.00171
3.90000,0,0.00184
3.95000,0,0.00197
4.00000,0,0.00210
4.05000,0,0.00225
4.10000,0,0.00240
4.15000,0,0.00256
4.20000,0,0.00272
4.25000,0,0.00289
4.30000,0,0.00307
4.35000,0,0.00325
4.40000,0,0.00344
4.45000,0,0.00362
4.50000,0,0.00381
4.55000,0,0.00400
4.60000,0,0.00419
4.65000,0,0.00437
4.70000,0,0.00454
4.75000,0,0.00469
4.80000,0,0.05484
4.85000,0,0.05495
4.90000,0,0.05505
4.95000,0,0.05511
5.00000,0,0.05514
5.05000,0,0.05514
5.10000,0,0.05511
5.15000,0,0.05505
5.20000,0,0.05495
5.25000,0,0.05484
5.30000,0,0.00469
5.35000,0,0.00454
5.40000,0,0.00437
5.45000,0,0.00419
5.50000,0,0.00400
5.55000,0,0.00381
5.60000,0,0.00362
5.65000,0,0.00344
5.70000,0,0.00325
5.75000,0,0.00307
5.80000,0,0.00289
5.85000,0,0.00272
5.90000,0,0.00256
5.95000,0,0.00240
6.00000,0,0.00225
6.05000,0,0.00210
6.10001,0,0.00197
6.15001,0,0.00184
6.20001,0,0.00171
6.25001,0,0.00160
6.30001,0,0.00149
6.35001,0,0.00138
6.40001,0,0.00129
6.45001,0,0.00120
6.50001,0,0.00111
6.55001,0,0.00103
6.60001,0,0.00096
6.65001,0,0.00089
6.70001,0,0.00082
6.75001,0,0.00076
6.80001,0,0.00070
6.85001,0,0.00065
6.90001,0,0.00060
6.95001,0,0.00056
7.00001,0,0.00051
7.05001,0,0.00048
7.10001,0,0.00044
7.15001,0,0.00040
7.20001,0,0.00037
7.25001,0,0.00034
7.30001,0,0.00032
7.35001,0,0.00029
7.40001,0,0.00027
7.45001,0,0.00025
7.50001,0,0.00023
7.55001,0,0.00021
7.60001,0,0.00019
7.65001,0,0.00018
7.70001,0,0.00016
7.75001,0,0.00015
7.80001,0,0.00014
7.85001,0,0.00013
7.90001,0,0.00012
7.95001,0,0.00011
8.00001,0,0.00010
8.05001,0,0.00009
8.10001,0,0.00008
8.15001,0,0.00007
8.20001,0,0.00007
8.25001,0,0.00006
8.30001,0,0.00006
8.35001,0,0.00005
8.40001,0,0.00005
8.45001,0,0.00004
8.50001,0,0.00004
8.55001,0,0.00004
8.60001,0,0.00003
8.65001,0,0.00003
8.70002,0,0.00003
8.75002,0,0.00003
8.80002,0,0.00002
8.85002,0,0.00002
8.90002,0,0.00002
8.95002,0,0.00002
9.00002,0,0.00002
9.05002,0,0.00001
9.10002,0,0.00001
9.15002,0,0.00001
9.20002,0,0.00001
9.25002,0,0.00001
9.30002,0,0.00001
9.35002,0,0.00001
9.40002,0,0.00001
9.45002,0,0.00001
9.50002,0,0.00001
9.55002,0,0.00001
9.60002,0,0.00001
9.65002,0,0.00001
9.70002,0,0.00000
9.75002,0,0.00000
9.80002,0,0.00000
9.85002,0,0.00000
9.90002,0,0.00000
9.95002,0,0.00000
10.00002,0,0.00000


