x,y,value
0.00000,0,0.00006
0.05000,0,0.00006
0.10000,0,0.00006
0.15000,0,0.00006
0.20000,0,0.00006
0.25000,0,0.00007
0.30000,0,0.00007
0.35000,0,0.00007
0.40000,0,0.00007
0.45000,0,0.00008
0.50000,0,0.00008
0.55000,0,0.00009
0.60000,0,0.00009
0.65000,0,0.00010
0.70000,0,0.00011
0.75000,0,0.00011
0.80000,0,0.00012
0.85000,0,0.00013
0.90000,0,0.00014
0.95000,0,0.00015
1.00000,0,0.00016
1.05000,0,0.00017
1.10000,0,0.00019
1.15000,0,0.00020
1.20000,0,0.00022
1.25000,0,0.00023
1.30000,0,0.00025
1.35000,0,0.00027
1.40000,0,0.00029
1.45000,0,0.00031
1.50000,0,0.00034
1.55000,0,0.00036
1.60000,0,0.00039
1.65000,0,0.00042
1.70000,0,0.00045
1.75000,0,0.00048
1.80000,0,0.00052
1.85000,0,0.00056
1.90000,0,0.00060
1.95000,0,0.00064
2.00000,0,0.00069
2.05000,0,0.00074
2.10000,0,0.00079
2.15000,0,0.00085
2.20000,0,0.00091
2.25000,0,0.00097
2.30000,0,0.00104
2.35000,0,0.00111
2.40000,0,0.00119
2.45000,0,0.00127
2.50000,0,0.00136
2.55000,0,0.00145
2.60000,0,0.00155
2.65000,0,0.00166
2.70000,0,0.00177
2.75000,0,0.00188
2.80000,0,0.00201
2.85000,0,0.00214
2.90000,0,0.00228
2.95000,0,0.00243
3.00000,0,0.00259
3.05000,0,0.00275
3.10000,0,0.00292
3.15000,0,0.00311
3.20000,0,0.00330
3.25000,0,0.00350
3.30000,0,0.00372
3.35000,0,0.00394
3.40000,0,0.00417
3.45000,0,0.00442
3.50000,0,0.00468
3.55000,0,0.00494
3.60000,0,0.00522
3.65000,0,0.00552
3.70000,0,0.00582
3.75000,0,0.00613
3.80000,0,0.00646
3.85000,0,0.00679
3.90000,0,0.00714
3.95000,0,0.00750
4.00000,0,0.00786
4.05000,0,0.00824
4.10000,0,0.00862
4.15000,0,0.00900
4.20000,0,0.00940
4.25000,0,0.00979
4.30000,0,0.01018
4.35000,0,0.01058
4.40000,0,0.01097
4.45000,0,0.01135
4.50000,0,0.01172
4.55000,0,0.01208
4.60000,0,0.01243
4.65000,0,0.01275
4.70000,0,0.01305
4.75000,0,0.01332
4.80000,0,0.01356
4.85000,0,0.01375
4.90000,0,0.01390
4.95000,0,0.01400
5.00000,0,0.01405
5.05000,0,0.01405
5.10000,0,0.01400
5.15000,0,0.01390
5.20000,0,0.01375
5.25000,0,0.01356
5.30000,0,0.01332
5.35000,0,0.01305
5.40000,0,0.01275
5.45000,0,0.01243
5.50000,0,0.01208
5.55000,0,0.01172
5.60000,0,0.01135
5.65000,0,0.01097
5.70000,0,0.01058
5.75000,0,0.01018
5.80000,0,0.00979
5.85000,0,0.00940
5.90000,0,0.00900
5.95000,0,0.00862
6.00000,0,0.00824
6.05000,0,0.00786
6.10001,0,0.00750
6.15001,0,0.00714
6.20001,0,0.00679
6.25001,0,0.00646
6.30001,0,0.00613
6.35001,0,0.00582
6.40001,0,0.00552
6.45001,0,0.00522
6.50001,0,0.00494
6.55001,0,0.00468
6.60001,0,0.00442
6.65001,0,0.00417
6.70001,0,0.00394
6.75001,0,0.00372
6.80001,0,0.00350
6.85001,0,0.00330
6.90001,0,0.00311
6.95001,0,0.00292
7.00001,0,0.00275
7.05001,0,0.00259
7.10001,0,0.00243
7.15001,0,0.00228
7.20001,0,0.00214
7.25001,0,0.00201
7.30001,0,0.00188
7.35001,0,0.00177
7.40001,0,0.00166
7.45001,0,0.00155
7.50001,0,0.00145
7.55001,0,0.00136
7.60001,0,0.00127
7.65001,0,0.00119
7.70001,0,0.00111
7.75001,0,0.00104
7.80001,0,0.00097
7.85001,0,0.00091
7.90001,0,0.00085
7.95001,0,0.00079
8.00001,0,0.00074
8.05001,0,0.00069
8.10001,0,0.00064
8.15001,0,0.00060
8.20001,0,0.00056
8.25001,0,0.00052
8.30001,0,0.00048
8.35001,0,0.00045
8.40001,0,0.00042
8.45001,0,0.00039
8.50001,0,0.00036
8.55001,0,0.00034
8.60001,0,0.00031
8.65001,0,0.00029
8.70002,0,0.00027
8.75002,0,0.00025
8.80002,0,0.00023
8.85002,0,0.00022
8.90002,0,0.00020
8.95002,0,0.00019
9.00002,0,0.00017
9.05002,0,0.00016
9.10002,0,0.00015
9.15002,0,0.00014
9.20002,0,0.00013
9.25002,0,0.00012
9.30002,0,0.00011
9.35002,0,0.00011
9.40002,0,0.00010
9.45002,0,0.00010
9.50002,0,0.00009
9.55002,0,0.00009
9.60002,0,0.00008
9.65002,0,0.00008
9.70002,0,0.00007
9.75002,0,0.00007
9.80002,0,0.00007
9.85002,0,0.00007
9.90002,0,0.00007
9.95002,0,0.00007
10.00002,0,0.00006


