x,y,value
0.00000,0,0.00000
0.05000,0,0.00000
0.10000,0,0.00000
0.15000,0,0.00000
0.20000,0,0.00000
0.25000,0,0.00000
0.30000,0,0.00000
0.35000,0,0.00000
0.40000,0,0.00000
0.45000,0,0.00000
0.50000,0,0.00000
0.55000,0,0.00000
0.60000,0,0.00000
0.65000,0,0.00000
0.70000,0,0.00000
0.75000,0,0.00000
0.80000,0,0.00000
0.85000,0,0.00000
0.90000,0,0.00000
0.95000,0,0.00000
1.00000,0,0.00000
1.05000,0,0.00001
1.10000,0,0.00001
1.15000,0,0.00001
1.20000,0,0.00001
1.25000,0,0.00001
1.30000,0,0.00001
1.35000,0,0.00001
1.40000,0,0.00001
1.45000,0,0.00001
1.50000,0,0.00002
1.55000,0,0.00002
1.60000,0,0.00002
1.65000,0,0.00002
1.70000,0,0.00002
1.75000,0,0.00003
1.80000,0,0.00003
1.85000,0,0.00003
1.90000,0,0.00004
1.95000,0,0.00004
2.00000,0,0.00005
2.05000,0,0.00005
2.10000,0,0.00006
2.15000,0,0.00006
2.20000,0,0.00007
2.25000,0,0.00008
2.30000,0,0.00009
2.35000,0,0.00010
2.40000,0,0.00011
2.45000,0,0.00012
2.50000,0,0.00013
2.55000,0,0.00014
2.60000,0,0.00016
2.65000,0,0.00017
2.70000,0,0.00019
2.75000,0,0.00021
2.80000,0,0.00023
2.85000,0,0.00025
2.90000,0,0.00028
2.95000,0,0.00030
3.00000,0,0.00033
3.05000,0,0.00036
3.10000,0,0.00040
3.15000,0,0.00044
3.20000,0,0.00048
3.25000,0,0.00052
3.30000,0,0.00057
3.35000,0,0.00062
3.40000,0,0.00068
3.45000,0,0.00074
3.50000,0,0.00081
3.55000,0,0.00088
3.60000,0,0.00095
3.65000,0,0.00104
3.70000,0,0.00112
3.75000,0,0.00122
3.80000,0,0.00132
3.85000,0,0.00143
3.90000,0,0.00154
3.95000,0,0.00167
4.00000,0,0.00180
4.05000,0,0.00194
4.10000,0,0.00208
4.15000,0,0.00223
4.20000,0,0.00239
4.25000,0,0.00256
4.30000,0,0.00273
4.35000,0,0.00291
4.40000,0,0.00309
4.45000,0,0.00328
4.50000,0,0.00346
4.55000,0,0.00365
4.60000,0,0.00383
4.65000,0,0.00401
4.70000,0,0.00417
4.75000,0,0.00433
4.80000,0,0.00447
4.85000,0,0.00458
4.90000,0,0.00467
4.95000,0,0.00473
5.00000,0,0.00476
5.05000,0,0.00476
5.10000,0,0.00473
5.15000,0,0.00467
5.20000,0,0.00458
5.25000,0,0.00447
5.30000,0,0.00433
5.35000,0,0.00417
5.40000,0,0.00401
5.45000,0,0.00383
5.50000,0,0.00365
5.55000,0,0.00346
5.60000,0,0.00328
5.65000,0,0.00309
5.70000,0,0.00291
5.75000,0,0.00273
5.80000,0,0.00256
5.85000,0,0.00239
5.90000,0,0.00223
5.95000,0,0.00208
6.00000,0,0.00194
6.05000,0,0.00180
6.10001,0,0.00167
6.15001,0,0.00154
6.20001,0,0.00143
6.25001,0,0.00132
6.30001,0,0.00122
6.35001,0,0.00112
6.40001,0,0.00104
6.45001,0,0.00095
6.50001,0,0.00088
6.55001,0,0.00081
6.60001,0,0.00074
6.65001,0,0.00068
6.70001,0,0.00062
6.75001,0,0.00057
6.80001,0,0.00052
6.85001,0,0.00048
6.90001,0,0.00044
6.95001,0,0.00040
7.00001,0,0.00036
7.05001,0,0.00033
7.10001,0,0.00030
7.15001,0,0.00028
7.20001,0,0.00025
7.25001,0,0.00023
7.30001,0,0.00021
7.35001,0,0.00019
7.40001,0,0.00017
7.45001,0,0.00016
7.50001,0,0.00014
7.55001,0,0.00013
7.60001,0,0.00012
7.65001,0,0.00011
7.70001,0,0.00010
7.75001,0,0.00009
7.80001,0,0.00008
7.85001,0,0.00007
7.90001,0,0.00006
7.95001,0,0.00006
8.00001,0,0.00005
8.05001,0,0.00005
8.10001,0,0.00004
8.15001,0,0.00004
8.20001,0,0.00003
8.25001,0,0.00003
8.30001,0,0.00003
8.35001,0,0.00002
8.40001,0,0.00002
8.45001,0,0.00002
8.50001,0,0.00002
8.55001,0,0.00002
8.60001,0,0.00001
8.65001,0,0.00001
8.70002,0,0.00001
8.75002,0,0.00001
8.80002,0,0.00001
8.85002,0,0.00001
8.90002,0,0.00001
8.95002,0,0.00001
9.00002,0,0.00001
9.05002,0,0.00000
9.10002,0,0.00000
9.15002,0,0.00000
9.20002,0,0.00000
9.25002,0,0.00000
9.30002,0,0.00000
9.35002,0,0.00000
9.40002,0,0.00000
9.45002,0,0.00000
9.50002,0,0.00000
9.55002,0,0.00000
9.60002,0,0.00000
9.65002,0,0.00000
9.70002,0,0.00000
9.75002,0,0.00000
9.80002,0,0.00000
9.85002,0,0.00000
9.90002,0,0.00000
9.95002,0,0.00000
10.00002,0,0.00000


