x,y,value
0.00000,0,9.99051
0.10000,0,9.99051
0.20000,0,9.99051
0.30000,0,9.99051
0.40000,0,9.99051
0.50000,0,9.99051
0.60000,0,9.99051
0.70000,0,9.99051
0.80000,0,9.99051
0.90000,0,9.99051
1.00000,0,9.99051
1.10000,0,9.99051
1.20000,0,9.99051
1.30000,0,9.99051
1.40000,0,9.99051
1.50000,0,9.99051
1.60000,0,9.99051
1.70000,0,9.99051
1.80000,0,9.99051
1.90000,0,9.99051
2.00000,0,9.99051
2.10000,0,9.99051
2.20000,0,9.99051
2.30000,0,9.99051
2.39000,0,9.99051
2.49000,0,9.99051
2.59000,0,9.99051
2.69000,0,9.99051
2.79000,0,9.99051
2.89000,0,9.99051
2.99000,0,9.99051
3.09000,0,9.99051
3.19000,0,9.99051
3.29000,0,9.99051
3.39000,0,9.99051
3.49000,0,9.99051
3.59000,0,9.99051
3.69000,0,9.99051
3.79000,0,9.99051
3.89000,0,9.99051
3.99000,0,9.99051
4.09000,0,9.99051
4.19000,0,9.99051
4.29000,0,9.99051
4.39000,0,9.99051
4.49000,0,9.99051
4.59000,0,9.99051
4.69000,0,9.99051
4.79000,0,9.99051
4.89000,0,9.99051
4.99000,0,9.99051
5.09000,0,9.99051
5.19000,0,9.99051
5.29000,0,9.99051
5.39000,0,9.99051
5.49000,0,9.99051
5.59000,0,9.99051
5.69000,0,9.99051
5.79000,0,9.99051
5.89000,0,9.99051
5.99000,0,9.99051
6.09000,0,9.99051
6.19000,0,9.99051
6.29000,0,9.99051
6.39000,0,9.99051
6.49000,0,9.99051
6.59000,0,9.99051
6.69000,0,9.99051
6.79000,0,9.99051
6.89000,0,9.99051
6.99000,0,9.99051
7.09000,0,9.99051
7.19000,0,9.99051
7.29000,0,9.99051
7.39000,0,9.99051
7.49000,0,9.99051
7.59000,0,9.99051
7.69000,0,9.99051
7.79000,0,9.99051
7.89000,0,9.99051
7.99000,0,9.99051
8.09000,0,9.99051
8.19000,0,9.99051
8.29000,0,9.99051
8.39000,0,9.99051
8.49000,0,9.99051
8.59000,0,9.99051
8.69000,0,9.99051
8.79000,0,9.99051
8.89000,0,9.99051
8.99000,0,9.99051
9.09000,0,9.99051
9.19000,0,9.99051
9.29000,0,9.99051
9.39000,0,9.99051
9.50000,0,9.99051
9.60000,0,9.99051
9.70000,0,9.99051
9.80000,0,9.99051
9.90000,0,9.99051
10.00000,0,9.99051
10.10000,0,9.99051
10.20000,0,9.99051
10.30000,0,9.99051
10.40000,0,9.99051
10.50000,0,9.99051
10.60000,0,9.99051
10.70000,0,9.99051
10.80000,0,9.99051
10.90000,0,9.99051
11.00000,0,9.99051
11.10000,0,9.99051
11.20000,0,9.99051
11.30000,0,9.99051
11.40000,0,9.99051
11.50000,0,9.99051
11.60000,0,9.99051
11.70000,0,9.99051
11.80000,0,9.99051
11.90000,0,9.99051
12.00000,0,9.99051
12.10000,0,9.99051
12.20000,0,9.99051
12.30000,0,9.99051
12.40000,0,9.99051
12.50000,0,9.99051
12.60000,0,9.99051
12.70000,0,9.99051
12.80000,0,9.99051
12.90000,0,9.99051
13.00000,0,9.99051
13.10000,0,9.99051
13.20000,0,9.99051
13.30000,0,9.99051
13.40000,0,9.99051
13.50000,0,9.99051
13.60000,0,9.99051
13.70000,0,9.99051
13.80000,0,9.99051
13.90000,0,9.99051
14.00000,0,9.99051
14.10000,0,9.99051
14.20000,0,9.99051
14.30000,0,9.99051
14.40000,0,9.99051
14.50000,0,9.99051
14.60000,0,9.99051
14.70000,0,9.99051
14.80000,0,9.99051
14.90000,0,9.99051
15.00000,0,9.99051
15.10000,0,9.99051
15.20000,0,9.99051
15.30000,0,9.99051
15.40000,0,9.99051
15.50000,0,9.99051
15.60000,0,9.99051
15.70000,0,9.99051
15.80000,0,9.99051
15.90000,0,9.99051
16.00000,0,9.99051
16.10000,0,9.99051
16.20000,0,9.99051
16.30000,0,9.99051
16.40000,0,9.99051
16.50000,0,9.99051
16.60000,0,9.99051
16.70000,0,9.99051
16.80000,0,9.99051
16.90000,0,9.99051
17.00000,0,9.99051
