x,y,value
0.00000,0.00000,0.25018
0.10000,0.00000,0.25018
0.20000,0.00000,0.25017
0.30000,0.00000,0.25016
0.40000,0.00000,0.25015
0.50000,0.00000,0.25013
0.60000,0.00000,0.25011
0.70000,0.00000,0.25009
0.80000,0.00000,0.25007
0.90000,0.00000,0.25006
0.00000,0.10000,0.25018
0.10000,0.10000,0.25018
0.20000,0.10000,0.25017
0.30000,0.10000,0.25016
0.40000,0.10000,0.25014
0.50000,0.10000,0.25012
0.60000,0.10000,0.25010
0.70000,0.10000,0.25008
0.80000,0.10000,0.25006
0.90000,0.10000,0.25005
0.00000,0.20000,0.25017
0.10000,0.20000,0.25017
0.20000,0.20000,0.25016
0.30000,0.20000,0.25015
0.40000,0.20000,0.25013
0.50000,0.20000,0.25011
0.60000,0.20000,0.25008
0.70000,0.20000,0.25006
0.80000,0.20000,0.25004
0.90000,0.20000,0.25003
0.00000,0.30000,0.25016
0.10000,0.30000,0.25016
0.20000,0.30000,0.25015
0.30000,0.30000,0.25013
0.40000,0.30000,0.25012
0.50000,0.30000,0.25010
0.60000,0.30000,0.25007
0.70000,0.30000,0.25004
0.80000,0.30000,0.25003
0.90000,0.30000,0.25002
0.00000,0.40000,0.25015
0.10000,0.40000,0.25014
0.20000,0.40000,0.25013
0.30000,0.40000,0.25012
0.40000,0.40000,0.25010
0.50000,0.40000,0.25008
0.60000,0.40000,0.25005
0.70000,0.40000,0.25003
0.80000,0.40000,0.25001
0.90000,0.40000,0.25001
0.00000,0.50000,0.25013
0.10000,0.50000,0.25012
0.20000,0.50000,0.25011
0.30000,0.50000,0.25010
0.40000,0.50000,0.25008
0.50000,0.50000,0.25010
0.60000,0.50000,0.25001
0.70000,0.50000,0.25000
0.80000,0.50000,0.25000
0.90000,0.50000,0.24999
0.00000,0.60000,0.25011
0.10000,0.60000,0.25010
0.20000,0.60000,0.25008
0.30000,0.60000,0.25007
0.40000,0.60000,0.25005
0.50000,0.60000,0.25001
0.60000,0.60000,0.24998
0.70000,0.60000,0.24999
0.80000,0.60000,0.24998
0.90000,0.60000,0.24998
0.00000,0.70000,0.25009
0.10000,0.70000,0.25008
0.20000,0.70000,0.25006
0.30000,0.70000,0.25004
0.40000,0.70000,0.25003
0.50000,0.70000,0.25000
0.60000,0.70000,0.24999
0.70000,0.70000,0.24998
0.80000,0.70000,0.24998
0.90000,0.70000,0.24997
0.00000,0.80000,0.25007
0.10000,0.80000,0.25006
0.20000,0.80000,0.25004
0.30000,0.80000,0.25003
0.40000,0.80000,0.25001
0.50000,0.80000,0.25000
0.60000,0.80000,0.24998
0.70000,0.80000,0.24998
0.80000,0.80000,0.24997
0.90000,0.80000,0.24996
0.00000,0.90000,0.25006
0.10000,0.90000,0.25005
0.20000,0.90000,0.25003
0.30000,0.90000,0.25002
0.40000,0.90000,0.25001
0.50000,0.90000,0.24999
0.60000,0.90000,0.24998
0.70000,0.90000,0.24997
0.80000,0.90000,0.24996
0.90000,0.90000,0.24996

