x,y,value
0.00000,0.00000,0.25564
0.10000,0.00000,0.25540
0.20000,0.00000,0.25494
0.30000,0.00000,0.25429
0.40000,0.00000,0.25350
0.50000,0.00000,0.25263
0.60000,0.00000,0.25178
0.70000,0.00000,0.25102
0.80000,0.00000,0.25046
0.90000,0.00000,0.25017
0.00000,0.10000,0.25540
0.10000,0.10000,0.25516
0.20000,0.10000,0.25471
0.30000,0.10000,0.25406
0.40000,0.10000,0.25328
0.50000,0.10000,0.25241
0.60000,0.10000,0.25153
0.70000,0.10000,0.25075
0.80000,0.10000,0.25017
0.90000,0.10000,0.24986
0.00000,0.20000,0.25494
0.10000,0.20000,0.25471
0.20000,0.20000,0.25426
0.30000,0.20000,0.25364
0.40000,0.20000,0.25287
0.50000,0.20000,0.25200
0.60000,0.20000,0.25107
0.70000,0.20000,0.25021
0.80000,0.20000,0.24959
0.90000,0.20000,0.24927
0.00000,0.30000,0.25429
0.10000,0.30000,0.25406
0.20000,0.30000,0.25364
0.30000,0.30000,0.25304
0.40000,0.30000,0.25232
0.50000,0.30000,0.25148
0.60000,0.30000,0.25044
0.70000,0.30000,0.24944
0.80000,0.30000,0.24876
0.90000,0.30000,0.24842
0.00000,0.40000,0.25350
0.10000,0.40000,0.25328
0.20000,0.40000,0.25287
0.30000,0.40000,0.25232
0.40000,0.40000,0.25171
0.50000,0.40000,0.25102
0.60000,0.40000,0.24975
0.70000,0.40000,0.24840
0.80000,0.40000,0.24770
0.90000,0.40000,0.24738
0.00000,0.50000,0.25263
0.10000,0.50000,0.25241
0.20000,0.50000,0.25200
0.30000,0.50000,0.25148
0.40000,0.50000,0.25102
0.50000,0.50000,0.25116
0.60000,0.50000,0.24804
0.70000,0.50000,0.24683
0.80000,0.50000,0.24645
0.90000,0.50000,0.24624
0.00000,0.60000,0.25178
0.10000,0.60000,0.25153
0.20000,0.60000,0.25107
0.30000,0.60000,0.25044
0.40000,0.60000,0.24975
0.50000,0.60000,0.24804
0.60000,0.60000,0.24489
0.70000,0.60000,0.24551
0.80000,0.60000,0.24534
0.90000,0.60000,0.24519
0.00000,0.70000,0.25102
0.10000,0.70000,0.25075
0.20000,0.70000,0.25021
0.30000,0.70000,0.24944
0.40000,0.70000,0.24840
0.50000,0.70000,0.24683
0.60000,0.70000,0.24551
0.70000,0.70000,0.24495
0.80000,0.70000,0.24459
0.90000,0.70000,0.24440
0.00000,0.80000,0.25046
0.10000,0.80000,0.25017
0.20000,0.80000,0.24959
0.30000,0.80000,0.24876
0.40000,0.80000,0.24770
0.50000,0.80000,0.24645
0.60000,0.80000,0.24534
0.70000,0.80000,0.24459
0.80000,0.80000,0.24411
0.90000,0.80000,0.24388
0.00000,0.90000,0.25017
0.10000,0.90000,0.24986
0.20000,0.90000,0.24927
0.30000,0.90000,0.24842
0.40000,0.90000,0.24738
0.50000,0.90000,0.24624
0.60000,0.90000,0.24519
0.70000,0.90000,0.24440
0.80000,0.90000,0.24388
0.90000,0.90000,0.24362

