x,y,value
0.00000,0.00000,0.27897
0.10000,0.00000,0.27760
0.20000,0.00000,0.27498
0.30000,0.00000,0.27135
0.40000,0.00000,0.26701
0.50000,0.00000,0.26234
0.60000,0.00000,0.25779
0.70000,0.00000,0.25384
0.80000,0.00000,0.25094
0.90000,0.00000,0.24941
0.00000,0.10000,0.27760
0.10000,0.10000,0.27626
0.20000,0.10000,0.27370
0.30000,0.10000,0.27014
0.40000,0.10000,0.26587
0.50000,0.10000,0.26123
0.60000,0.10000,0.25663
0.70000,0.10000,0.25259
0.80000,0.10000,0.24962
0.90000,0.10000,0.24806
0.00000,0.20000,0.27498
0.10000,0.20000,0.27370
0.20000,0.20000,0.27125
0.30000,0.20000,0.26786
0.40000,0.20000,0.26376
0.50000,0.20000,0.25920
0.60000,0.20000,0.25444
0.70000,0.20000,0.25015
0.80000,0.20000,0.24705
0.90000,0.20000,0.24545
0.00000,0.30000,0.27135
0.10000,0.30000,0.27014
0.20000,0.30000,0.26786
0.30000,0.30000,0.26472
0.40000,0.30000,0.26096
0.50000,0.30000,0.25664
0.60000,0.30000,0.25151
0.70000,0.30000,0.24664
0.80000,0.30000,0.24335
0.90000,0.30000,0.24172
0.00000,0.40000,0.26701
0.10000,0.40000,0.26587
0.20000,0.40000,0.26376
0.30000,0.40000,0.26096
0.40000,0.40000,0.25784
0.50000,0.40000,0.25441
0.60000,0.40000,0.24829
0.70000,0.40000,0.24193
0.80000,0.40000,0.23865
0.90000,0.40000,0.23714
0.00000,0.50000,0.26234
0.10000,0.50000,0.26123
0.20000,0.50000,0.25920
0.30000,0.50000,0.25664
0.40000,0.50000,0.25441
0.50000,0.50000,0.25495
0.60000,0.50000,0.24031
0.70000,0.50000,0.23492
0.80000,0.50000,0.23317
0.90000,0.50000,0.23217
0.00000,0.60000,0.25779
0.10000,0.60000,0.25663
0.20000,0.60000,0.25444
0.30000,0.60000,0.25151
0.40000,0.60000,0.24829
0.50000,0.60000,0.24031
0.60000,0.60000,0.22654
0.70000,0.60000,0.22911
0.80000,0.60000,0.22833
0.90000,0.60000,0.22767
0.00000,0.70000,0.25384
0.10000,0.70000,0.25259
0.20000,0.70000,0.25015
0.30000,0.70000,0.24664
0.40000,0.70000,0.24193
0.50000,0.70000,0.23492
0.60000,0.70000,0.22911
0.70000,0.70000,0.22665
0.80000,0.70000,0.22510
0.90000,0.70000,0.22428
0.00000,0.80000,0.25094
0.10000,0.80000,0.24962
0.20000,0.80000,0.24705
0.30000,0.80000,0.24335
0.40000,0.80000,0.23865
0.50000,0.80000,0.23317
0.60000,0.80000,0.22833
0.70000,0.80000,0.22510
0.80000,0.80000,0.22307
0.90000,0.80000,0.22206
0.00000,0.90000,0.24941
0.10000,0.90000,0.24806
0.20000,0.90000,0.24545
0.30000,0.90000,0.24172
0.40000,0.90000,0.23714
0.50000,0.90000,0.23217
0.60000,0.90000,0.22767
0.70000,0.90000,0.22428
0.80000,0.90000,0.22206
0.90000,0.90000,0.22096

