x,y,value
0.00000,0.00000,0.44292
0.10000,0.00000,0.42766
0.20000,0.00000,0.40095
0.30000,0.00000,0.36808
0.40000,0.00000,0.33370
0.50000,0.00000,0.30115
0.60000,0.00000,0.27274
0.70000,0.00000,0.25013
0.80000,0.00000,0.23451
0.90000,0.00000,0.22656
0.00000,0.10000,0.42766
0.10000,0.10000,0.41372
0.20000,0.10000,0.38913
0.30000,0.10000,0.35856
0.40000,0.10000,0.32619
0.50000,0.10000,0.29511
0.60000,0.10000,0.26748
0.70000,0.10000,0.24523
0.80000,0.10000,0.22983
0.90000,0.10000,0.22199
0.00000,0.20000,0.40095
0.10000,0.20000,0.38913
0.20000,0.20000,0.36805
0.30000,0.20000,0.34141
0.40000,0.20000,0.31267
0.50000,0.20000,0.28425
0.60000,0.20000,0.25778
0.70000,0.20000,0.23589
0.80000,0.20000,0.22082
0.90000,0.20000,0.21322
0.00000,0.30000,0.36808
0.10000,0.30000,0.35856
0.20000,0.30000,0.34141
0.30000,0.30000,0.31953
0.40000,0.30000,0.29562
0.50000,0.30000,0.27101
0.60000,0.30000,0.24518
0.70000,0.30000,0.22274
0.80000,0.30000,0.20806
0.90000,0.30000,0.20088
0.00000,0.40000,0.33370
0.10000,0.40000,0.32619
0.20000,0.40000,0.31267
0.30000,0.40000,0.29562
0.40000,0.40000,0.27765
0.50000,0.40000,0.25958
0.60000,0.40000,0.23170
0.70000,0.40000,0.20561
0.80000,0.40000,0.19214
0.90000,0.40000,0.18598
0.00000,0.50000,0.30115
0.10000,0.50000,0.29511
0.20000,0.50000,0.28425
0.30000,0.50000,0.27101
0.40000,0.50000,0.25958
0.50000,0.50000,0.25845
0.60000,0.50000,0.19969
0.70000,0.50000,0.18079
0.80000,0.50000,0.17396
0.90000,0.50000,0.17011
0.00000,0.60000,0.27274
0.10000,0.60000,0.26748
0.20000,0.60000,0.25778
0.30000,0.60000,0.24518
0.40000,0.60000,0.23170
0.50000,0.60000,0.19969
0.60000,0.60000,0.15401
0.70000,0.60000,0.16121
0.80000,0.60000,0.15841
0.90000,0.60000,0.15609
0.00000,0.70000,0.25013
0.10000,0.70000,0.24523
0.20000,0.70000,0.23589
0.30000,0.70000,0.22274
0.40000,0.70000,0.20561
0.50000,0.70000,0.18079
0.60000,0.70000,0.16121
0.70000,0.70000,0.15328
0.80000,0.70000,0.14837
0.90000,0.70000,0.14579
0.00000,0.80000,0.23451
0.10000,0.80000,0.22983
0.20000,0.80000,0.22082
0.30000,0.80000,0.20806
0.40000,0.80000,0.19214
0.50000,0.80000,0.17396
0.60000,0.80000,0.15841
0.70000,0.80000,0.14837
0.80000,0.80000,0.14219
0.90000,0.80000,0.13918
0.00000,0.90000,0.22656
0.10000,0.90000,0.22199
0.20000,0.90000,0.21322
0.30000,0.90000,0.20088
0.40000,0.90000,0.18598
0.50000,0.90000,0.17011
0.60000,0.90000,0.15609
0.70000,0.90000,0.14579
0.80000,0.90000,0.13918
0.90000,0.90000,0.13594

