,time,TD,N,CH
1313,13.13000,19.47647,19.37199,2.69769
1314,13.14000,19.48616,19.38448,2.69688
1315,13.15000,19.49585,19.39697,2.69607
1316,13.16000,19.50556,19.40947,2.69526
1317,13.17000,19.51526,19.42196,2.69445
1318,13.18000,19.52498,19.43446,2.69364
1319,13.19000,19.53470,19.44697,2.69283
1320,13.20000,19.54442,19.45947,2.69203
1321,13.21000,19.55416,19.47198,2.69122
1322,13.22000,19.56390,19.48449,2.69041
1323,13.23000,19.57364,19.49700,2.68961
1324,13.24000,19.58339,19.50952,2.68880
1325,13.25000,19.59315,19.52204,2.68799
1326,13.26000,19.60292,19.53456,2.68719
1327,13.27000,19.61269,19.54708,2.68638
1328,13.28000,19.62246,19.55961,2.68557
1329,13.29000,19.63225,19.57214,2.68477
1330,13.30000,19.64203,19.58467,2.68396
1331,13.31000,19.65183,19.59721,2.68316
1332,13.32000,19.66163,19.60975,2.68235
1333,13.33000,19.67144,19.62229,2.68155
1334,13.34000,19.68125,19.63483,2.68074
1335,13.35000,19.69107,19.64738,2.67994
1336,13.36000,19.70090,19.65992,2.67914
1337,13.37000,19.71073,19.67248,2.67833
1338,13.38000,19.72057,19.68503,2.67753
1339,13.39000,19.73042,19.69759,2.67673
1340,13.40000,19.74027,19.71015,2.67592
1341,13.41000,19.75013,19.72271,2.67512
1342,13.42000,19.75999,19.73527,2.67432
1343,13.43000,19.76987,19.74784,2.67352
1344,13.44000,19.77974,19.76041,2.67271
1345,13.45000,19.78963,19.77299,2.67191
1346,13.46000,19.79952,19.78556,2.67111
1347,13.47000,19.80941,19.79814,2.67031
1348,13.48000,19.81931,19.81073,2.66951
1349,13.49000,19.82922,19.82331,2.66871
1350,13.50000,19.83914,19.83590,2.66791
1351,13.51000,19.84906,19.84849,2.66711
1352,13.52000,19.85899,19.86108,2.66631
1353,13.53000,19.86892,19.87368,2.66551
1354,13.54000,19.87886,19.88628,2.66471
1355,13.55000,19.88881,19.89888,2.66391
1356,13.56000,19.89876,19.91148,2.66311
1357,13.57000,19.90872,19.92409,2.66231
1358,13.58000,19.91868,19.93670,2.66151
1359,13.59000,19.92865,19.94931,2.66071
1360,13.60000,19.93863,19.96193,2.65992
1361,13.61000,19.94862,19.97455,2.65912
1362,13.62000,19.95861,19.98717,2.65832
1363,13.63000,19.96860,19.99980,2.65752
1364,13.64000,19.97861,20.01242,2.65673
1365,13.65000,19.98861,20.02505,2.65593
1366,13.66000,19.99863,20.03769,2.65513
1367,13.67000,20.00865,20.05032,2.65434
1368,13.68000,20.01868,20.06296,2.65354
1369,13.69000,20.02872,20.07561,2.65274
1370,13.70000,20.03876,20.08825,2.65195
1371,13.71000,20.04880,20.10090,2.65115
1372,13.72000,20.05886,20.11355,2.65036
1373,13.73000,20.06892,20.12620,2.64956
1374,13.74000,20.07898,20.13886,2.64877
1375,13.75000,20.08906,20.15152,2.64797
1376,13.76000,20.09914,20.16418,2.64718
1377,13.77000,20.10922,20.17685,2.64638
1378,13.78000,20.11931,20.18952,2.64559
1379,13.79000,20.12941,20.20219,2.64480
1380,13.80000,20.13951,20.21486,2.64400
1381,13.81000,20.14962,20.22754,2.64321
1382,13.82000,20.15974,20.24022,2.64242
1383,13.83000,20.16987,20.25291,2.64163
1384,13.84000,20.17999,20.26559,2.64083
1385,13.85000,20.19013,20.27828,2.64004
1386,13.86000,20.20027,20.29097,2.63925
1387,13.87000,20.21042,20.30367,2.63846
1388,13.88000,20.22058,20.31637,2.63767
1389,13.89000,20.23074,20.32907,2.63687
1390,13.90000,20.24091,20.34177,2.63608
1391,13.91000,20.25108,20.35448,2.63529
1392,13.92000,20.26126,20.36719,2.63450
1393,13.93000,20.27145,20.37991,2.63371
1394,13.94000,20.28164,20.39262,2.63292
1395,13.95000,20.29184,20.40534,2.63213
1396,13.96000,20.30205,20.41807,2.63134
1397,13.97000,20.31226,20.43079,2.63055
1398,13.98000,20.32248,20.44352,2.62976
1399,13.99000,20.33270,20.45625,2.62898
1400,14.00000,20.34293,20.46899,2.62819
1401,14.01000,20.35317,20.48173,2.62740
1402,14.02000,20.36341,20.49447,2.62661
1403,14.03000,20.37366,20.50721,2.62582
1404,14.04000,20.38392,20.51996,2.62504
1405,14.05000,20.39418,20.53271,2.62425
1406,14.06000,20.40445,20.54546,2.62346
1407,14.07000,20.41473,20.55822,2.62267
1408,14.08000,20.42501,20.57098,2.62189
1409,14.09000,20.43530,20.58374,2.62110
1410,14.10000,20.44560,20.59651,2.62031
1411,14.11000,20.45590,20.60928,2.61953
1412,14.12000,20.46621,20.62205,2.61874
1413,14.13000,20.47652,20.63483,2.61796
1414,14.14000,20.48684,20.64760,2.61717
1415,14.15000,20.49717,20.66039,2.61639
1416,14.16000,20.50750,20.67317,2.61560
1417,14.17000,20.51784,20.68596,2.61482
1418,14.18000,20.52819,20.69875,2.61403
1419,14.19000,20.53854,20.71154,2.61325
1420,14.20000,20.54890,20.72434,2.61247
1421,14.21000,20.55926,20.73714,2.61168
1422,14.22000,20.56964,20.74995,2.61090
1423,14.23000,20.58001,20.76275,2.61012
1424,14.24000,20.59040,20.77556,2.60933
1425,14.25000,20.60079,20.78838,2.60855
1426,14.26000,20.61119,20.80119,2.60777
1427,14.27000,20.62159,20.81401,2.60698
1428,14.28000,20.63200,20.82684,2.60620
1429,14.29000,20.64242,20.83966,2.60542
1430,14.30000,20.65284,20.85249,2.60464
1431,14.31000,20.66327,20.86533,2.60386
1432,14.32000,20.67371,20.87816,2.60308
1433,14.33000,20.68415,20.89100,2.60230
1434,14.34000,20.69460,20.90384,2.60152
1435,14.35000,20.70505,20.91669,2.60074
1436,14.36000,20.71551,20.92954,2.59996
1437,14.37000,20.72598,20.94239,2.59918
1438,14.38000,20.73646,20.95525,2.59840
1439,14.39000,20.74694,20.96811,2.59762
1440,14.40000,20.75742,20.98097,2.59684
1441,14.41000,20.76792,20.99383,2.59606
1442,14.42000,20.77842,21.00670,2.59528
1443,14.43000,20.78892,21.01957,2.59450
1444,14.44000,20.79944,21.03245,2.59372
1445,14.45000,20.80996,21.04533,2.59295
1446,14.46000,20.82048,21.05821,2.59217
1447,14.47000,20.83101,21.07110,2.59139
1448,14.48000,20.84155,21.08398,2.59061
1449,14.49000,20.85210,21.09688,2.58984
1450,14.50000,20.86265,21.10977,2.58906
1451,14.51000,20.87321,21.12267,2.58828
1452,14.52000,20.88377,21.13557,2.58751
1453,14.53000,20.89434,21.14848,2.58673
1454,14.54000,20.90492,21.16139,2.58595
1455,14.55000,20.91551,21.17430,2.58518
1456,14.56000,20.92610,21.18721,2.58440
1457,14.57000,20.93669,21.20013,2.58363
1458,14.58000,20.94730,21.21305,2.58285
1459,14.59000,20.95791,21.22598,2.58208
1460,14.60000,20.96852,21.23891,2.58130
1461,14.61000,20.97914,21.25184,2.58053
1462,14.62000,20.98977,21.26477,2.57975
1463,14.63000,21.00041,21.27771,2.57898
1464,14.64000,21.01105,21.29066,2.57821
1465,14.65000,21.02170,21.30360,2.57743
1466,14.66000,21.03235,21.31655,2.57666
1467,14.67000,21.04302,21.32950,2.57589
1468,14.68000,21.05368,21.34246,2.57512
1469,14.69000,21.06436,21.35542,2.57434
1470,14.70000,21.07504,21.36838,2.57357
1471,14.71000,21.08573,21.38135,2.57280
1472,14.72000,21.09642,21.39432,2.57203
1473,14.73000,21.10712,21.40729,2.57126
1474,14.74000,21.11783,21.42027,2.57048
1475,14.75000,21.12854,21.43325,2.56971
1476,14.76000,21.13926,21.44623,2.56894
1477,14.77000,21.14999,21.45922,2.56817
1478,14.78000,21.16072,21.47221,2.56740
1479,14.79000,21.17146,21.48520,2.56663
1480,14.80000,21.18221,21.49820,2.56586
1481,14.81000,21.19296,21.51120,2.56509
1482,14.82000,21.20372,21.52420,2.56432
1483,14.83000,21.21448,21.53721,2.56355
1484,14.84000,21.22525,21.55022,2.56278
1485,14.85000,21.23603,21.56324,2.56202
1486,14.86000,21.24682,21.57625,2.56125
1487,14.87000,21.25761,21.58928,2.56048
1488,14.88000,21.26841,21.60230,2.55971
1489,14.89000,21.27921,21.61533,2.55894
1490,14.90000,21.29002,21.62836,2.55818
1491,14.91000,21.30084,21.64140,2.55741
1492,14.92000,21.31166,21.65444,2.55664
1493,14.93000,21.32249,21.66748,2.55587
1494,14.94000,21.33333,21.68053,2.55511
1495,14.95000,21.34417,21.69358,2.55434
1496,14.96000,21.35502,21.70663,2.55358
1497,14.97000,21.36588,21.71969,2.55281
1498,14.98000,21.37674,21.73275,2.55204
1499,14.99000,21.38761,21.74581,2.55128
1500,15.00000,21.39849,21.75888,2.55051
1501,15.01000,21.40937,21.77195,2.54975
1502,15.02000,21.42026,21.78503,2.54898
1503,15.03000,21.43116,21.79810,2.54822
1504,15.04000,21.44206,21.81119,2.54745
1505,15.05000,21.45297,21.82427,2.54669
1506,15.06000,21.46388,21.83736,2.54593
1507,15.07000,21.47481,21.85045,2.54516
1508,15.08000,21.48574,21.86355,2.54440
1509,15.09000,21.49667,21.87665,2.54364
1510,15.10000,21.50761,21.88975,2.54287
1511,15.11000,21.51856,21.90286,2.54211
1512,15.12000,21.52951,21.91597,2.54135
1513,15.13000,21.54048,21.92909,2.54058
1514,15.14000,21.55144,21.94221,2.53982
1515,15.15000,21.56242,21.95533,2.53906
1516,15.16000,21.57340,21.96845,2.53830
1517,15.17000,21.58439,21.98158,2.53754
1518,15.18000,21.59538,21.99472,2.53678
1519,15.19000,21.60638,22.00785,2.53602
1520,15.20000,21.61739,22.02099,2.53526
1521,15.21000,21.62840,22.03414,2.53449
1522,15.22000,21.63942,22.04728,2.53373
1523,15.23000,21.65045,22.06044,2.53297
1524,15.24000,21.66148,22.07359,2.53221
1525,15.25000,21.67252,22.08675,2.53146
1526,15.26000,21.68357,22.09991,2.53070
1527,15.27000,21.69462,22.11308,2.52994
1528,15.28000,21.70568,22.12625,2.52918
1529,15.29000,21.71675,22.13942,2.52842
1530,15.30000,21.72782,22.15260,2.52766
1531,15.31000,21.73890,22.16578,2.52690
1532,15.32000,21.74999,22.17896,2.52614
1533,15.33000,21.76108,22.19215,2.52539
1534,15.34000,21.77218,22.20535,2.52463
1535,15.35000,21.78329,22.21854,2.52387
1536,15.36000,21.79440,22.23174,2.52312
1537,15.37000,21.80552,22.24494,2.52236
1538,15.38000,21.81664,22.25815,2.52160
1539,15.39000,21.82778,22.27136,2.52085
1540,15.40000,21.83892,22.28458,2.52009
1541,15.41000,21.85006,22.29780,2.51933
1542,15.42000,21.86121,22.31102,2.51858
1543,15.43000,21.87237,22.32425,2.51782
1544,15.44000,21.88354,22.33748,2.51707
1545,15.45000,21.89471,22.35071,2.51631
1546,15.46000,21.90589,22.36395,2.51556
1547,15.47000,21.91707,22.37719,2.51480
1548,15.48000,21.92827,22.39043,2.51405
1549,15.49000,21.93946,22.40368,2.51329
1550,15.50000,21.95067,22.41693,2.51254
1551,15.51000,21.96188,22.43019,2.51179
1552,15.52000,21.97310,22.44345,2.51103
1553,15.53000,21.98432,22.45672,2.51028
1554,15.54000,21.99556,22.46998,2.50953
1555,15.55000,22.00679,22.48326,2.50877
1556,15.56000,22.01804,22.49653,2.50802
1557,15.57000,22.02929,22.50981,2.50727
1558,15.58000,22.04055,22.52310,2.50652
1559,15.59000,22.05181,22.53638,2.50577
1560,15.60000,22.06309,22.54967,2.50501
1561,15.61000,22.07436,22.56297,2.50426
1562,15.62000,22.08565,22.57627,2.50351
1563,15.63000,22.09694,22.58957,2.50276
1564,15.64000,22.10824,22.60288,2.50201
1565,15.65000,22.11954,22.61619,2.50126
1566,15.66000,22.13085,22.62950,2.50051
1567,15.67000,22.14217,22.64282,2.49976
1568,15.68000,22.15350,22.65615,2.49901
1569,15.69000,22.16483,22.66947,2.49826
1570,15.70000,22.17617,22.68280,2.49751
1571,15.71000,22.18751,22.69614,2.49676
1572,15.72000,22.19886,22.70947,2.49601
1573,15.73000,22.21022,22.72282,2.49526
1574,15.74000,22.22159,22.73616,2.49452
1575,15.75000,22.23296,22.74951,2.49377
1576,15.76000,22.24433,22.76287,2.49302
1577,15.77000,22.25572,22.77622,2.49227
1578,15.78000,22.26711,22.78959,2.49152
1579,15.79000,22.27851,22.80295,2.49078
1580,15.80000,22.28991,22.81632,2.49003
1581,15.81000,22.30133,22.82970,2.48928
1582,15.82000,22.31274,22.84307,2.48854
1583,15.83000,22.32417,22.85645,2.48779
1584,15.84000,22.33560,22.86984,2.48704
1585,15.85000,22.34704,22.88323,2.48630
1586,15.86000,22.35848,22.89662,2.48555
1587,15.87000,22.36993,22.91002,2.48481
1588,15.88000,22.38139,22.92342,2.48406
1589,15.89000,22.39286,22.93683,2.48331
1590,15.90000,22.40433,22.95024,2.48257
1591,15.91000,22.41581,22.96365,2.48183
1592,15.92000,22.42729,22.97707,2.48108
1593,15.93000,22.43879,22.99049,2.48034
1594,15.94000,22.45028,23.00392,2.47959
1595,15.95000,22.46179,23.01735,2.47885
1596,15.96000,22.47330,23.03078,2.47811
1597,15.97000,22.48482,23.04422,2.47736
1598,15.98000,22.49635,23.05766,2.47662
1599,15.99000,22.50788,23.07111,2.47588
1600,16.00000,22.51942,23.08456,2.47513
1601,16.01000,22.53096,23.09801,2.47439
1602,16.02000,22.54251,23.11147,2.47365
1603,16.03000,22.55407,23.12493,2.47291
1604,16.04000,22.56564,23.13840,2.47217
1605,16.05000,22.57721,23.15187,2.47142
1606,16.06000,22.58879,23.16535,2.47068
1607,16.07000,22.60038,23.17882,2.46994
1608,16.08000,22.61197,23.19231,2.46920
1609,16.09000,22.62357,23.20579,2.46846
1610,16.10000,22.63518,23.21929,2.46772
1611,16.11000,22.64679,23.23278,2.46698
1612,16.12000,22.65841,23.24628,2.46624
1613,16.13000,22.67004,23.25978,2.46550
1614,16.14000,22.68167,23.27329,2.46476
1615,16.15000,22.69331,23.28680,2.46402
1616,16.16000,22.70496,23.30032,2.46328
1617,16.17000,22.71661,23.31384,2.46254
1618,16.18000,22.72827,23.32736,2.46180
1619,16.19000,22.73994,23.34089,2.46107
1620,16.20000,22.75161,23.35443,2.46033
1621,16.21000,22.76329,23.36796,2.45959
1622,16.22000,22.77498,23.38150,2.45885
1623,16.23000,22.78667,23.39505,2.45811
1624,16.24000,22.79837,23.40860,2.45738
1625,16.25000,22.81008,23.42215,2.45664
1626,16.26000,22.82180,23.43571,2.45590
1627,16.27000,22.83352,23.44927,2.45517
1628,16.28000,22.84524,23.46284,2.45443
1629,16.29000,22.85698,23.47641,2.45369
1630,16.30000,22.86872,23.48998,2.45296
1631,16.31000,22.88047,23.50356,2.45222
1632,16.32000,22.89222,23.51714,2.45149
1633,16.33000,22.90399,23.53073,2.45075
1634,16.34000,22.91576,23.54432,2.45002
1635,16.35000,22.92753,23.55792,2.44928
1636,16.36000,22.93931,23.57152,2.44855
1637,16.37000,22.95110,23.58512,2.44781
1638,16.38000,22.96290,23.59873,2.44708
1639,16.39000,22.97470,23.61234,2.44634
1640,16.40000,22.98651,23.62596,2.44561
1641,16.41000,22.99833,23.63958,2.44488
1642,16.42000,23.01015,23.65321,2.44414
1643,16.43000,23.02198,23.66684,2.44341
1644,16.44000,23.03382,23.68047,2.44268
1645,16.45000,23.04566,23.69411,2.44194
1646,16.46000,23.05751,23.70775,2.44121
1647,16.47000,23.06937,23.72140,2.44048
1648,16.48000,23.08123,23.73505,2.43975
1649,16.49000,23.09310,23.74871,2.43902
1650,16.50000,23.10498,23.76237,2.43828
1651,16.51000,23.11687,23.77603,2.43755
1652,16.52000,23.12876,23.78970,2.43682
1653,16.53000,23.14066,23.80337,2.43609
1654,16.54000,23.15256,23.81705,2.43536
1655,16.55000,23.16447,23.83073,2.43463
1656,16.56000,23.17639,23.84442,2.43390
1657,16.57000,23.18832,23.85811,2.43317
1658,16.58000,23.20025,23.87180,2.43244
1659,16.59000,23.21219,23.88550,2.43171
1660,16.60000,23.22414,23.89920,2.43098
1661,16.61000,23.23609,23.91291,2.43025
1662,16.62000,23.24805,23.92662,2.42952
1663,16.63000,23.26002,23.94034,2.42879
1664,16.64000,23.27199,23.95406,2.42806
1665,16.65000,23.28397,23.96779,2.42734
1666,16.66000,23.29596,23.98152,2.42661
1667,16.67000,23.30795,23.99525,2.42588
1668,16.68000,23.31995,24.00899,2.42515
1669,16.69000,23.33196,24.02273,2.42442
1670,16.70000,23.34397,24.03648,2.42370
1671,16.71000,23.35600,24.05023,2.42297
1672,16.72000,23.36802,24.06399,2.42224
1673,16.73000,23.38006,24.07775,2.42152
1674,16.74000,23.39210,24.09151,2.42079
1675,16.75000,23.40415,24.10528,2.42006
1676,16.76000,23.41621,24.11905,2.41934
1677,16.77000,23.42827,24.13283,2.41861
1678,16.78000,23.44034,24.14662,2.41789
1679,16.79000,23.45242,24.16040,2.41716
1680,16.80000,23.46450,24.17419,2.41644
1681,16.81000,23.47659,24.18799,2.41571
1682,16.82000,23.48869,24.20179,2.41499
1683,16.83000,23.50079,24.21560,2.41426
1684,16.84000,23.51290,24.22941,2.41354
1685,16.85000,23.52502,24.24322,2.41282
1686,16.86000,23.53715,24.25704,2.41209
1687,16.87000,23.54928,24.27086,2.41137
1688,16.88000,23.56142,24.28469,2.41065
1689,16.89000,23.57356,24.29852,2.40992
1690,16.90000,23.58572,24.31236,2.40920
1691,16.91000,23.59788,24.32620,2.40848
1692,16.92000,23.61004,24.34004,2.40775
1693,16.93000,23.62222,24.35389,2.40703
1694,16.94000,23.63440,24.36775,2.40631
1695,16.95000,23.64658,24.38161,2.40559
1696,16.96000,23.65878,24.39547,2.40487
1697,16.97000,23.67098,24.40934,2.40415
1698,16.98000,23.68319,24.42321,2.40342
1699,16.99000,23.69540,24.43709,2.40270
1700,17.00000,23.70763,24.45097,2.40198
1701,17.01000,23.71985,24.46486,2.40126
1702,17.02000,23.73209,24.47875,2.40054
1703,17.03000,23.74433,24.49264,2.39982
1704,17.04000,23.75658,24.50654,2.39910
1705,17.05000,23.76884,24.52045,2.39838
1706,17.06000,23.78110,24.53436,2.39766
1707,17.07000,23.79337,24.54827,2.39694
1708,17.08000,23.80565,24.56219,2.39622
1709,17.09000,23.81794,24.57611,2.39551
1710,17.10000,23.83023,24.59004,2.39479
1711,17.11000,23.84253,24.60397,2.39407
1712,17.12000,23.85483,24.61791,2.39335
1713,17.13000,23.86714,24.63185,2.39263
1714,17.14000,23.87946,24.64580,2.39192
1715,17.15000,23.89179,24.65975,2.39120
1716,17.16000,23.90412,24.67370,2.39048
1717,17.17000,23.91646,24.68766,2.38976
1718,17.18000,23.92881,24.70163,2.38905
1719,17.19000,23.94117,24.71560,2.38833
1720,17.20000,23.95353,24.72957,2.38761
1721,17.21000,23.96589,24.74355,2.38690
1722,17.22000,23.97827,24.75753,2.38618
1723,17.23000,23.99065,24.77152,2.38547
1724,17.24000,24.00304,24.78552,2.38475
1725,17.25000,24.01544,24.79951,2.38403
1726,17.26000,24.02784,24.81351,2.38332
1727,17.27000,24.04025,24.82752,2.38260
1728,17.28000,24.05267,24.84153,2.38189
1729,17.29000,24.06509,24.85555,2.38118
1730,17.30000,24.07752,24.86957,2.38046
1731,17.31000,24.08996,24.88360,2.37975
1732,17.32000,24.10241,24.89763,2.37903
1733,17.33000,24.11486,24.91166,2.37832
1734,17.34000,24.12732,24.92570,2.37761
1735,17.35000,24.13979,24.93974,2.37689
1736,17.36000,24.15226,24.95379,2.37618
1737,17.37000,24.16474,24.96785,2.37547
1738,17.38000,24.17723,24.98191,2.37476
1739,17.39000,24.18972,24.99597,2.37404
1740,17.40000,24.20222,25.01004,2.37333
1741,17.41000,24.21473,25.02411,2.37262
1742,17.42000,24.22725,25.03819,2.37191
1743,17.43000,24.23977,25.05227,2.37120
1744,17.44000,24.25230,25.06636,2.37048
1745,17.45000,24.26484,25.08045,2.36977
1746,17.46000,24.27738,25.09455,2.36906
1747,17.47000,24.28993,25.10865,2.36835
1748,17.48000,24.30249,25.12276,2.36764
1749,17.49000,24.31505,25.13687,2.36693
1750,17.50000,24.32763,25.15098,2.36622
1751,17.51000,24.34020,25.16510,2.36551
1752,17.52000,24.35279,25.17923,2.36480
1753,17.53000,24.36538,25.19336,2.36409
1754,17.54000,24.37798,25.20749,2.36338
1755,17.55000,24.39059,25.22163,2.36267
1756,17.56000,24.40321,25.23578,2.36197
1757,17.57000,24.41583,25.24993,2.36126
1758,17.58000,24.42846,25.26408,2.36055
1759,17.59000,24.44109,25.27824,2.35984
1760,17.60000,24.45373,25.29241,2.35913
1761,17.61000,24.46638,25.30658,2.35843
1762,17.62000,24.47904,25.32075,2.35772
1763,17.63000,24.49170,25.33493,2.35701
1764,17.64000,24.50438,25.34911,2.35630
1765,17.65000,24.51705,25.36330,2.35560
1766,17.66000,24.52974,25.37749,2.35489
1767,17.67000,24.54243,25.39169,2.35418
1768,17.68000,24.55513,25.40590,2.35348
1769,17.69000,24.56784,25.42010,2.35277
1770,17.70000,24.58055,25.43432,2.35207
1771,17.71000,24.59327,25.44853,2.35136
1772,17.72000,24.60600,25.46276,2.35066
1773,17.73000,24.61873,25.47699,2.34995
1774,17.74000,24.63148,25.49122,2.34925
1775,17.75000,24.64422,25.50546,2.34854
1776,17.76000,24.65698,25.51970,2.34784
1777,17.77000,24.66974,25.53395,2.34713
1778,17.78000,24.68252,25.54820,2.34643
1779,17.79000,24.69529,25.56246,2.34572
1780,17.80000,24.70808,25.57672,2.34502
1781,17.81000,24.72087,25.59098,2.34432
1782,17.82000,24.73367,25.60526,2.34361
1783,17.83000,24.74647,25.61953,2.34291
1784,17.84000,24.75929,25.63382,2.34221
1785,17.85000,24.77211,25.64810,2.34151
1786,17.86000,24.78494,25.66240,2.34080
1787,17.87000,24.79777,25.67669,2.34010
1788,17.88000,24.81061,25.69099,2.33940
1789,17.89000,24.82346,25.70530,2.33870
1790,17.90000,24.83632,25.71961,2.33800
1791,17.91000,24.84918,25.73393,2.33730
1792,17.92000,24.86205,25.74825,2.33659
1793,17.93000,24.87493,25.76258,2.33589
1794,17.94000,24.88781,25.77691,2.33519
1795,17.95000,24.90071,25.79125,2.33449
1796,17.96000,24.91361,25.80559,2.33379
1797,17.97000,24.92651,25.81994,2.33309
1798,17.98000,24.93943,25.83429,2.33239
1799,17.99000,24.95235,25.84865,2.33169
1800,18.00000,24.96527,25.86301,2.33099
1801,18.01000,24.97821,25.87738,2.33029
1802,18.02000,24.99115,25.89175,2.32959
1803,18.03000,25.00410,25.90613,2.32890
1804,18.04000,25.01706,25.92051,2.32820
1805,18.05000,25.03002,25.93490,2.32750
1806,18.06000,25.04299,25.94929,2.32680
1807,18.07000,25.05597,25.96369,2.32610
1808,18.08000,25.06896,25.97809,2.32541
1809,18.09000,25.08195,25.99250,2.32471
1810,18.10000,25.09495,26.00691,2.32401
1811,18.11000,25.10796,26.02133,2.32331
1812,18.12000,25.12097,26.03575,2.32262
1813,18.13000,25.13399,26.05018,2.32192
1814,18.14000,25.14702,26.06461,2.32122
1815,18.15000,25.16006,26.07905,2.32053
1816,18.16000,25.17310,26.09350,2.31983
1817,18.17000,25.18615,26.10794,2.31914
1818,18.18000,25.19921,26.12240,2.31844
1819,18.19000,25.21227,26.13686,2.31774
1820,18.20000,25.22534,26.15132,2.31705
1821,18.21000,25.23842,26.16579,2.31635
1822,18.22000,25.25151,26.18026,2.31566
1823,18.23000,25.26460,26.19474,2.31496
1824,18.24000,25.27770,26.20923,2.31427
1825,18.25000,25.29081,26.22372,2.31358
1826,18.26000,25.30393,26.23821,2.31288
1827,18.27000,25.31705,26.25271,2.31219
1828,18.28000,25.33018,26.26722,2.31149
1829,18.29000,25.34332,26.28173,2.31080
1830,18.30000,25.35646,26.29625,2.31011
1831,18.31000,25.36961,26.31077,2.30942
1832,18.32000,25.38277,26.32529,2.30872
1833,18.33000,25.39594,26.33983,2.30803
1834,18.34000,25.40911,26.35436,2.30734
1835,18.35000,25.42229,26.36890,2.30665
1836,18.36000,25.43548,26.38345,2.30595
1837,18.37000,25.44868,26.39800,2.30526
1838,18.38000,25.46188,26.41256,2.30457
1839,18.39000,25.47509,26.42712,2.30388
1840,18.40000,25.48831,26.44169,2.30319
1841,18.41000,25.50153,26.45626,2.30250
1842,18.42000,25.51476,26.47084,2.30181
1843,18.43000,25.52800,26.48543,2.30112
1844,18.44000,25.54125,26.50002,2.30043
1845,18.45000,25.55450,26.51461,2.29974
1846,18.46000,25.56776,26.52921,2.29905
1847,18.47000,25.58103,26.54382,2.29836
1848,18.48000,25.59431,26.55843,2.29767
1849,18.49000,25.60759,26.57304,2.29698
1850,18.50000,25.62088,26.58766,2.29629
1851,18.51000,25.63418,26.60229,2.29560
1852,18.52000,25.64748,26.61692,2.29491
1853,18.53000,25.66080,26.63156,2.29422
1854,18.54000,25.67411,26.64620,2.29354
1855,18.55000,25.68744,26.66084,2.29285
1856,18.56000,25.70078,26.67550,2.29216
1857,18.57000,25.71412,26.69015,2.29147
1858,18.58000,25.72747,26.70482,2.29078
1859,18.59000,25.74082,26.71949,2.29010
1860,18.60000,25.75419,26.73416,2.28941
1861,18.61000,25.76756,26.74884,2.28872
1862,18.62000,25.78093,26.76352,2.28804
1863,18.63000,25.79432,26.77821,2.28735
1864,18.64000,25.80771,26.79291,2.28666
1865,18.65000,25.82111,26.80761,2.28598
1866,18.66000,25.83452,26.82232,2.28529
1867,18.67000,25.84793,26.83703,2.28461
1868,18.68000,25.86136,26.85174,2.28392
1869,18.69000,25.87479,26.86647,2.28324
1870,18.70000,25.88822,26.88119,2.28255
1871,18.71000,25.90167,26.89593,2.28187
1872,18.72000,25.91512,26.91066,2.28118
1873,18.73000,25.92858,26.92541,2.28050
1874,18.74000,25.94204,26.94016,2.27982
1875,18.75000,25.95552,26.95491,2.27913
1876,18.76000,25.96900,26.96967,2.27845
1877,18.77000,25.98249,26.98444,2.27776
1878,18.78000,25.99598,26.99921,2.27708
1879,18.79000,26.00949,27.01398,2.27640
1880,18.80000,26.02300,27.02877,2.27572
1881,18.81000,26.03652,27.04355,2.27503
1882,18.82000,26.05004,27.05834,2.27435
1883,18.83000,26.06357,27.07314,2.27367
1884,18.84000,26.07711,27.08795,2.27299
1885,18.85000,26.09066,27.10276,2.27230
1886,18.86000,26.10422,27.11757,2.27162
1887,18.87000,26.11778,27.13239,2.27094
1888,18.88000,26.13135,27.14721,2.27026
1889,18.89000,26.14493,27.16205,2.26958
1890,18.90000,26.15851,27.17688,2.26890
1891,18.91000,26.17210,27.19172,2.26822
1892,18.92000,26.18570,27.20657,2.26754
1893,18.93000,26.19931,27.22142,2.26686
1894,18.94000,26.21293,27.23628,2.26618
1895,18.95000,26.22655,27.25114,2.26550
1896,18.96000,26.24018,27.26601,2.26482
1897,18.97000,26.25381,27.28089,2.26414
1898,18.98000,26.26746,27.29577,2.26346
1899,18.99000,26.28111,27.31065,2.26278
1900,19.00000,26.29477,27.32555,2.26210
1901,19.01000,26.30843,27.34044,2.26142
1902,19.02000,26.32211,27.35535,2.26074
1903,19.03000,26.33579,27.37025,2.26007
1904,19.04000,26.34948,27.38517,2.25939
1905,19.05000,26.36317,27.40009,2.25871
1906,19.06000,26.37688,27.41501,2.25803
1907,19.07000,26.39059,27.42994,2.25736
1908,19.08000,26.40431,27.44488,2.25668
1909,19.09000,26.41803,27.45982,2.25600
1910,19.10000,26.43177,27.47476,2.25533
1911,19.11000,26.44551,27.48972,2.25465
1912,19.12000,26.45926,27.50468,2.25397
1913,19.13000,26.47301,27.51964,2.25330
1914,19.14000,26.48678,27.53461,2.25262
1915,19.15000,26.50055,27.54958,2.25195
1916,19.16000,26.51433,27.56456,2.25127
1917,19.17000,26.52811,27.57955,2.25059
1918,19.18000,26.54191,27.59454,2.24992
1919,19.19000,26.55571,27.60954,2.24924
1920,19.20000,26.56952,27.62454,2.24857
