x,y,value
0.00000,0.00000,0.11335
0.10000,0.00000,0.11329
0.20000,0.00000,0.11316
0.30000,0.00000,0.11297
0.40000,0.00000,0.11271
0.50000,0.00000,0.11240
0.60000,0.00000,0.11203
0.70000,0.00000,0.11160
0.80000,0.00000,0.11113
0.90000,0.00000,0.11060
1.00000,0.00000,0.11004
1.10000,0.00000,0.10944
1.20000,0.00000,0.10881
1.30000,0.00000,0.10816
1.40000,0.00000,0.10749
1.50000,0.00000,0.10680
1.60000,0.00000,0.10611
1.70000,0.00000,0.10541
1.80000,0.00000,0.10472
1.90000,0.00000,0.10403
2.00000,0.00000,0.10335
2.10000,0.00000,0.10268
2.20000,0.00000,0.10202
2.30000,0.00000,0.10136
2.39000,0.00000,0.10070
2.49000,0.00000,0.10005
2.59000,0.00000,0.09943
2.69000,0.00000,0.09891
2.79000,0.00000,0.09860
2.89000,0.00000,0.09861
2.99000,0.00000,0.09888
3.09000,0.00000,0.09934
3.19000,0.00000,0.09988
3.29000,0.00000,0.10047
3.39000,0.00000,0.10109
3.49000,0.00000,0.10172
3.59000,0.00000,0.10237
3.69000,0.00000,0.10303
3.79000,0.00000,0.10370
3.89000,0.00000,0.10437
3.99000,0.00000,0.10503
4.09000,0.00000,0.10571
4.19000,0.00000,0.10642
4.29000,0.00000,0.10717
4.39000,0.00000,0.10797
4.49000,0.00000,0.10877
4.59000,0.00000,0.10954
4.69000,0.00000,0.11024
4.79000,0.00000,0.11085
4.89000,0.00000,0.11133
4.99000,0.00000,0.11169
5.09000,0.00000,0.11191
5.19000,0.00000,0.11197
5.29000,0.00000,0.11188
5.39000,0.00000,0.11162
5.49000,0.00000,0.11118
5.59000,0.00000,0.11057
5.69000,0.00000,0.10980
5.79000,0.00000,0.10893
5.89000,0.00000,0.10815
5.99000,0.00000,0.10774
6.09000,0.00000,0.10792
6.19000,0.00000,0.10845
6.29000,0.00000,0.10901
6.39000,0.00000,0.10943
6.49000,0.00000,0.10963
6.59000,0.00000,0.10962
6.69000,0.00000,0.10939
6.79000,0.00000,0.10897
6.89000,0.00000,0.10838
6.99000,0.00000,0.10762
7.09000,0.00000,0.10673
7.19000,0.00000,0.10571
7.29000,0.00000,0.10458
7.39000,0.00000,0.10337
7.49000,0.00000,0.10209
7.59000,0.00000,0.10075
7.69000,0.00000,0.09939
7.79000,0.00000,0.09803
7.89000,0.00000,0.09668
7.99000,0.00000,0.09538
8.09000,0.00000,0.09413
8.19000,0.00000,0.09293
8.29000,0.00000,0.09179
8.39000,0.00000,0.09071
8.49000,0.00000,0.08968
8.59000,0.00000,0.08872
8.69000,0.00000,0.08782
8.79000,0.00000,0.08699
8.89000,0.00000,0.08623
8.99000,0.00000,0.08554
9.09000,0.00000,0.08493
9.19000,0.00000,0.08439
9.29000,0.00000,0.08393
9.39000,0.00000,0.08354
9.50000,0.00000,0.08322
9.60000,0.00000,0.08297
9.70000,0.00000,0.08278
9.80000,0.00000,0.08265
9.90000,0.00000,0.08259
0.00000,0.10000,0.11316
0.10000,0.10000,0.11310
0.20000,0.10000,0.11297
0.30000,0.10000,0.11278
0.40000,0.10000,0.11253
0.50000,0.10000,0.11222
0.60000,0.10000,0.11185
0.70000,0.10000,0.11143
0.80000,0.10000,0.11096
0.90000,0.10000,0.11045
1.00000,0.10000,0.10989
1.10000,0.10000,0.10930
1.20000,0.10000,0.10868
1.30000,0.10000,0.10803
1.40000,0.10000,0.10737
1.50000,0.10000,0.10669
1.60000,0.10000,0.10600
1.70000,0.10000,0.10532
1.80000,0.10000,0.10463
1.90000,0.10000,0.10396
2.00000,0.10000,0.10329
2.10000,0.10000,0.10263
2.20000,0.10000,0.10198
2.30000,0.10000,0.10134
2.39000,0.10000,0.10070
2.49000,0.10000,0.10007
2.59000,0.10000,0.09948
2.69000,0.10000,0.09899
2.79000,0.10000,0.09869
2.89000,0.10000,0.09868
2.99000,0.10000,0.09893
3.09000,0.10000,0.09937
3.19000,0.10000,0.09990
3.29000,0.10000,0.10048
3.39000,0.10000,0.10109
3.49000,0.10000,0.10173
3.59000,0.10000,0.10238
3.69000,0.10000,0.10304
3.79000,0.10000,0.10371
3.89000,0.10000,0.10438
3.99000,0.10000,0.10504
4.09000,0.10000,0.10572
4.19000,0.10000,0.10641
4.29000,0.10000,0.10717
4.39000,0.10000,0.10797
4.49000,0.10000,0.10878
4.59000,0.10000,0.10956
4.69000,0.10000,0.11026
4.79000,0.10000,0.11087
4.89000,0.10000,0.11135
4.99000,0.10000,0.11170
5.09000,0.10000,0.11191
5.19000,0.10000,0.11197
5.29000,0.10000,0.11187
