x,y,value
0.00000,0.00000,0.99982
0.10000,0.00000,0.99982
0.20000,0.00000,0.99983
0.30000,0.00000,0.99983
0.40000,0.00000,0.99983
0.50000,0.00000,0.99984
0.60000,0.00000,0.99985
0.70000,0.00000,0.99985
0.80000,0.00000,0.99985
0.90000,0.00000,0.99985
1.00000,0.00000,0.99985
1.10000,0.00000,0.99985
1.20000,0.00000,0.99985
1.30000,0.00000,0.99985
1.40000,0.00000,0.99985
1.50000,0.00000,0.99985
1.60000,0.00000,0.99984
1.70000,0.00000,0.99981
1.80000,0.00000,0.99970
1.90000,0.00000,0.99932
2.00000,0.00000,0.99815
2.10000,0.00000,0.99498
2.20000,0.00000,0.98751
2.30000,0.00000,0.97241
2.39000,0.00000,0.94651
2.49000,0.00000,0.90822
2.59000,0.00000,0.86031
2.69000,0.00000,0.81363
2.79000,0.00000,0.78872
2.89000,0.00000,0.79701
2.99000,0.00000,0.83430
3.09000,0.00000,0.88198
3.19000,0.00000,0.92505
3.29000,0.00000,0.95728
3.39000,0.00000,0.97807
3.49000,0.00000,0.98945
3.59000,0.00000,0.99408
3.69000,0.00000,0.99384
3.79000,0.00000,0.98921
3.89000,0.00000,0.97977
3.99000,0.00000,0.96558
4.09000,0.00000,0.94882
4.19000,0.00000,0.93456
4.29000,0.00000,0.92891
4.39000,0.00000,0.93474
4.49000,0.00000,0.94915
4.59000,0.00000,0.96598
4.69000,0.00000,0.98023
4.79000,0.00000,0.98998
4.89000,0.00000,0.99514
4.99000,0.00000,0.99283
5.09000,0.00000,0.99585
5.19000,0.00000,0.99418
5.29000,0.00000,0.98654
5.39000,0.00000,0.96929
5.49000,0.00000,0.93824
5.59000,0.00000,0.88963
5.69000,0.00000,0.82257
5.79000,0.00000,0.74224
5.89000,0.00000,0.66565
5.99000,0.00000,0.63100
6.09000,0.00000,0.66884
6.19000,0.00000,0.74798
6.29000,0.00000,0.82929
6.39000,0.00000,0.89588
6.49000,0.00000,0.94306
6.59000,0.00000,0.97246
6.69000,0.00000,0.98841
6.79000,0.00000,0.99568
6.89000,0.00000,0.99851
6.99000,0.00000,0.99944
7.09000,0.00000,0.99967
7.19000,0.00000,0.99959
7.29000,0.00000,0.99924
7.39000,0.00000,0.99845
7.49000,0.00000,0.99699
7.59000,0.00000,0.99480
7.69000,0.00000,0.99220
7.79000,0.00000,0.98995
7.89000,0.00000,0.98899
7.99000,0.00000,0.98975
8.09000,0.00000,0.99187
8.19000,0.00000,0.99445
