x,y,value
0.00000,0.00000,0.00002
0.10000,0.00000,0.00003
0.20000,0.00000,0.00002
0.30000,0.00000,0.00002
0.40000,0.00000,0.00002
0.50000,0.00000,0.00001
0.60000,0.00000,0.00001
0.70000,0.00000,0.00000
0.80000,0.00000,0.00000
0.90000,0.00000,0.00000
1.00000,0.00000,0.00000
1.10000,0.00000,0.00000
1.20000,0.00000,0.00000
1.30000,0.00000,0.00000
1.40000,0.00000,0.00000
1.50000,0.00000,0.00000
1.60000,0.00000,0.00001
1.70000,0.00000,0.00004
1.80000,0.00000,0.00014
1.90000,0.00000,0.00051
2.00000,0.00000,0.00163
2.10000,0.00000,0.00472
2.20000,0.00000,0.01210
2.30000,0.00000,0.02732
2.39000,0.00000,0.05394
2.49000,0.00000,0.09315
2.59000,0.00000,0.14103
2.69000,0.00000,0.18632
2.79000,0.00000,0.21124
2.89000,0.00000,0.20284
2.99000,0.00000,0.16669
3.09000,0.00000,0.11969
3.19000,0.00000,0.07588
3.29000,0.00000,0.04256
3.39000,0.00000,0.02128
3.49000,0.00000,0.00995
3.59000,0.00000,0.00546
3.69000,0.00000,0.00572
3.79000,0.00000,0.01028
3.89000,0.00000,0.01964
3.99000,0.00000,0.03383
4.09000,0.00000,0.05061
4.19000,0.00000,0.06488
4.29000,0.00000,0.07053
4.39000,0.00000,0.06469
4.49000,0.00000,0.05029
4.59000,0.00000,0.03344
4.69000,0.00000,0.01919
4.79000,0.00000,0.00960
4.89000,0.00000,0.00424
4.99000,0.00000,0.00172
5.09000,0.00000,0.00094
5.19000,0.00000,0.00133
5.29000,0.00000,0.00319
5.39000,0.00000,0.00755
5.49000,0.00000,0.01572
5.59000,0.00000,0.02858
5.69000,0.00000,0.04592
5.79000,0.00000,0.06615
5.89000,0.00000,0.08440
5.99000,0.00000,0.09220
6.09000,0.00000,0.08355
6.19000,0.00000,0.06466
6.29000,0.00000,0.04416
6.39000,0.00000,0.02691
6.49000,0.00000,0.01449
6.59000,0.00000,0.00680
6.69000,0.00000,0.00277
6.79000,0.00000,0.00099
6.89000,0.00000,0.00032
6.99000,0.00000,0.00010
7.09000,0.00000,0.00004
7.19000,0.00000,0.00006
7.29000,0.00000,0.00014
7.39000,0.00000,0.00033
7.49000,0.00000,0.00068
7.59000,0.00000,0.00120
7.69000,0.00000,0.00183
7.79000,0.00000,0.00237
7.89000,0.00000,0.00261
7.99000,0.00000,0.00242
8.09000,0.00000,0.00190
8.19000,0.00000,0.00128
8.29000,0.00000,0.00075
8.39000,0.00000,0.00039
8.49000,0.00000,0.00020
8.59000,0.00000,0.00011
8.69000,0.00000,0.00009
8.79000,0.00000,0.00009
8.89000,0.00000,0.00009
8.99000,0.00000,0.00008
9.09000,0.00000,0.00006
9.19000,0.00000,0.00004
9.29000,0.00000,0.00002
9.39000,0.00000,0.00001
9.50000,0.00000,0.00001
9.60000,0.00000,0.00000
9.70000,0.00000,0.00000
9.80000,0.00000,0.00000
9.90000,0.00000,0.00000
0.00000,0.10000,0.00008
0.10000,0.10000,0.00008
0.20000,0.10000,0.00008
0.30000,0.10000,0.00007
0.40000,0.10000,0.00005
0.50000,0.10000,0.00003
0.60000,0.10000,0.00002
0.70000,0.10000,0.00001
0.80000,0.10000,0.00000
0.90000,0.10000,0.00000
1.00000,0.10000,0.00000
1.10000,0.10000,0.00000
1.20000,0.10000,0.00000
1.30000,0.10000,0.00000
1.40000,0.10000,0.00000
1.50000,0.10000,0.00000
1.60000,0.10000,0.00001
1.70000,0.10000,0.00003
1.80000,0.10000,0.00013
1.90000,0.10000,0.00045
2.00000,0.10000,0.00144
2.10000,0.10000,0.00417
2.20000,0.10000,0.01078
2.30000,0.10000,0.02451
2.39000,0.10000,0.04877
2.49000,0.10000,0.08482
2.59000,0.10000,0.12924
2.69000,0.10000,0.17204
2.79000,0.10000,0.19731
2.89000,0.10000,0.19247
2.99000,0.10000,0.16079
3.09000,0.10000,0.11725
3.19000,0.10000,0.07561
3.29000,0.10000,0.04344
3.39000,0.10000,0.02254
3.49000,0.10000,0.01113
3.59000,0.10000,0.00647
3.69000,0.10000,0.00681
3.79000,0.10000,0.01194
3.89000,0.10000,0.02258
3.99000,0.10000,0.03878
4.09000,0.10000,0.05803
4.19000,0.10000,0.07452
4.29000,0.10000,0.08110
4.39000,0.10000,0.07433
4.49000,0.10000,0.05769
4.59000,0.10000,0.03834
4.69000,0.10000,0.02202
4.79000,0.10000,0.01103
4.89000,0.10000,0.00488
4.99000,0.10000,0.00197
5.09000,0.10000,0.00105
5.19000,0.10000,0.00141
5.29000,0.10000,0.00330
5.39000,0.10000,0.00767
5.49000,0.10000,0.01576
5.59000,0.10000,0.02833
5.69000,0.10000,0.04503
5.79000,0.10000,0.06413
5.89000,0.10000,0.08091
5.99000,0.10000,0.08755
6.09000,0.10000,0.07905
6.19000,0.10000,0.06109
6.29000,0.10000,0.04164
6.39000,0.10000,0.02530
6.49000,0.10000,0.01355
6.59000,0.10000,0.00632
6.69000,0.10000,0.00256
6.79000,0.10000,0.00091
6.89000,0.10000,0.00029
6.99000,0.10000,0.00010
7.09000,0.10000,0.00006
7.19000,0.10000,0.00011
7.29000,0.10000,0.00028
7.39000,0.10000,0.00065
7.49000,0.10000,0.00132
7.59000,0.10000,0.00232
7.69000,0.10000,0.00351
7.79000,0.10000,0.00452
7.89000,0.10000,0.00495
7.99000,0.10000,0.00459
8.09000,0.10000,0.00364
8.19000,0.10000,0.00247
8.29000,0.10000,0.00146
8.39000,0.10000,0.00078
8.49000,0.10000,0.00041
8.59000,0.10000,0.00026
8.69000,0.10000,0.00024
8.79000,0.10000,0.00025
8.89000,0.10000,0.00026
8.99000,0.10000,0.00023
9.09000,0.10000,0.00018
9.19000,0.10000,0.00012
9.29000,0.10000,0.00007
9.39000,0.10000,0.00003
9.50000,0.10000,0.00001
9.60000,0.10000,0.00001
9.70000,0.10000,0.00000
9.80000,0.10000,0.00000
9.90000,0.10000,0.00000
0.00000,0.20000,0.00027
0.10000,0.20000,0.00028
0.20000,0.20000,0.00026
0.30000,0.20000,0.00023
0.40000,0.20000,0.00017
0.50000,0.20000,0.00011
0.60000,0.20000,0.00006
0.70000,0.20000,0.00003
0.80000,0.20000,0.00001
0.90000,0.20000,0.00000
1.00000,0.20000,0.00000
1.10000,0.20000,0.00000
1.20000,0.20000,0.00000
1.30000,0.20000,0.00000
1.40000,0.20000,0.00000
1.50000,0.20000,0.00000
1.60000,0.20000,0.00001
1.70000,0.20000,0.00003
1.80000,0.20000,0.00010
1.90000,0.20000,0.00035
2.00000,0.20000,0.00113
2.10000,0.20000,0.00331
2.20000,0.20000,0.00865
2.30000,0.20000,0.01996
2.39000,0.20000,0.04033
2.49000,0.20000,0.07123
2.59000,0.20000,0.11015
2.69000,0.20000,0.14894
2.79000,0.20000,0.17441
2.89000,0.20000,0.17468
2.99000,0.20000,0.15007
3.09000,0.20000,0.11265
3.19000,0.20000,0.07532
3.29000,0.20000,0.04563
3.39000,0.20000,0.02563
3.49000,0.20000,0.01402
3.59000,0.20000,0.00878
3.69000,0.20000,0.00879
3.79000,0.20000,0.01432
3.89000,0.20000,0.02636
3.99000,0.20000,0.04499
4.09000,0.20000,0.06739
4.19000,0.20000,0.08679
4.29000,0.20000,0.09461
4.39000,0.20000,0.08659
4.49000,0.20000,0.06700
4.59000,0.20000,0.04443
4.69000,0.20000,0.02551
4.79000,0.20000,0.01279
4.89000,0.20000,0.00567
4.99000,0.20000,0.00230
5.09000,0.20000,0.00125
5.19000,0.20000,0.00164
5.29000,0.20000,0.00368
5.39000,0.20000,0.00822
5.49000,0.20000,0.01635
5.59000,0.20000,0.02859
5.69000,0.20000,0.04428
5.79000,0.20000,0.06134
5.89000,0.20000,0.07520
5.99000,0.20000,0.07943
6.09000,0.20000,0.07093
6.19000,0.20000,0.05462
6.29000,0.20000,0.03710
6.39000,0.20000,0.02238
6.49000,0.20000,0.01184
6.59000,0.20000,0.00545
6.69000,0.20000,0.00219
6.79000,0.20000,0.00077
6.89000,0.20000,0.00025
6.99000,0.20000,0.00010
7.09000,0.20000,0.00010
7.19000,0.20000,0.00025
7.29000,0.20000,0.00063
7.39000,0.20000,0.00143
7.49000,0.20000,0.00286
7.59000,0.20000,0.00495
7.69000,0.20000,0.00738
7.79000,0.20000,0.00944
7.89000,0.20000,0.01030
7.99000,0.20000,0.00958
8.09000,0.20000,0.00763
8.19000,0.20000,0.00525
8.29000,0.20000,0.00316
8.39000,0.20000,0.00174
8.49000,0.20000,0.00098
8.59000,0.20000,0.00070
8.69000,0.20000,0.00069
8.79000,0.20000,0.00075
8.89000,0.20000,0.00077
8.99000,0.20000,0.00070
9.09000,0.20000,0.00054
9.19000,0.20000,0.00036
9.29000,0.20000,0.00020
9.39000,0.20000,0.00010
9.50000,0.20000,0.00004
9.60000,0.20000,0.00002
9.70000,0.20000,0.00001
9.80000,0.20000,0.00000
9.90000,0.20000,0.00000
0.00000,0.30000,0.00088
0.10000,0.30000,0.00089
0.20000,0.30000,0.00085
0.30000,0.30000,0.00073
0.40000,0.30000,0.00055
0.50000,0.30000,0.00035
0.60000,0.30000,0.00020
0.70000,0.30000,0.00010
0.80000,0.30000,0.00004
0.90000,0.30000,0.00002
1.00000,0.30000,0.00001
1.10000,0.30000,0.00000
1.20000,0.30000,0.00000
1.30000,0.30000,0.00000
1.40000,0.30000,0.00000
1.50000,0.30000,0.00000
1.60000,0.30000,0.00000
1.70000,0.30000,0.00002
1.80000,0.30000,0.00007
1.90000,0.30000,0.00024
2.00000,0.30000,0.00080
2.10000,0.30000,0.00239
2.20000,0.30000,0.00635
2.30000,0.30000,0.01495
2.39000,0.30000,0.03088
2.49000,0.30000,0.05578
2.59000,0.30000,0.08817
2.69000,0.30000,0.12186
2.79000,0.30000,0.14634
2.89000,0.30000,0.15119
2.99000,0.30000,0.13477
3.09000,0.30000,0.10590
3.19000,0.30000,0.07551
3.29000,0.30000,0.05022
3.39000,0.30000,0.03191
3.49000,0.30000,0.01987
3.59000,0.30000,0.01314
