x,y,value
0.00000,0.00000,0.00003
0.10000,0.00000,0.00003
0.20000,0.00000,0.00003
0.30000,0.00000,0.00002
0.40000,0.00000,0.00002
0.50000,0.00000,0.00001
0.60000,0.00000,0.00001
0.70000,0.00000,0.00000
0.80000,0.00000,0.00000
0.90000,0.00000,0.00000
1.00000,0.00000,0.00000
1.10000,0.00000,0.00000
1.20000,0.00000,0.00000
1.30000,0.00000,0.00000
1.40000,0.00000,0.00000
1.50000,0.00000,0.00000
1.60000,0.00000,0.00001
1.70000,0.00000,0.00004
1.80000,0.00000,0.00015
1.90000,0.00000,0.00053
2.00000,0.00000,0.00169
2.10000,0.00000,0.00486
2.20000,0.00000,0.01238
2.30000,0.00000,0.02764
2.39000,0.00000,0.05410
2.49000,0.00000,0.09313
2.59000,0.00000,0.14101
2.69000,0.00000,0.18632
2.79000,0.00000,0.21124
2.89000,0.00000,0.20284
2.99000,0.00000,0.16668
3.09000,0.00000,0.11966
3.19000,0.00000,0.07609
3.29000,0.00000,0.04310
3.39000,0.00000,0.02188
3.49000,0.00000,0.01038
3.59000,0.00000,0.00573
3.69000,0.00000,0.00597
3.79000,0.00000,0.01061
3.89000,0.00000,0.02009
3.99000,0.00000,0.03432
4.09000,0.00000,0.05108
4.19000,0.00000,0.06532
4.29000,0.00000,0.07096
4.39000,0.00000,0.06513
4.49000,0.00000,0.05076
4.59000,0.00000,0.03392
4.69000,0.00000,0.01961
4.79000,0.00000,0.00988
4.89000,0.00000,0.00438
4.99000,0.00000,0.00176
5.09000,0.00000,0.00099
5.19000,0.00000,0.00141
5.29000,0.00000,0.00334
5.39000,0.00000,0.00774
5.49000,0.00000,0.01582
5.59000,0.00000,0.02855
5.69000,0.00000,0.04592
5.79000,0.00000,0.06615
5.89000,0.00000,0.08440
5.99000,0.00000,0.09220
6.09000,0.00000,0.08355
6.19000,0.00000,0.06466
6.29000,0.00000,0.04416
6.39000,0.00000,0.02688
6.49000,0.00000,0.01454
6.59000,0.00000,0.00692
6.69000,0.00000,0.00287
6.79000,0.00000,0.00104
6.89000,0.00000,0.00033
6.99000,0.00000,0.00010
7.09000,0.00000,0.00005
7.19000,0.00000,0.00006
